frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score,radius_px
64,2.625000,674.279,355.804,674.279,355.804,674.279,355.804,cotracker_sam2_mask_points,center,674.279,364.141,364.141,8.337,8.337,cotracker_bottom,,,stage2_contact_policy,2.924118,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.936097,2.924118,2.924118,2.924118,1.000000,0.000000,,,10.093
65,2.666667,662.767,390.565,662.767,390.565,662.767,390.565,cotracker_sam2_mask_points,center,662.767,399.314,399.314,8.749,8.749,cotracker_bottom,,,stage2_contact_policy,2.927587,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.928441,2.927587,2.927587,2.927587,1.000000,0.000000,,,10.388
66,2.708333,654.450,394.448,654.450,394.448,654.450,394.448,cotracker_sam2_mask_points,center,654.450,403.207,403.207,8.759,8.759,cotracker_bottom,,,stage2_contact_policy,2.928441,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.924118,2.928441,2.928441,2.928441,1.000000,0.000000,,,9.253
67,2.750000,647.845,368.873,647.845,368.873,647.845,368.873,cotracker_sam2_mask_points,center,647.845,376.950,376.950,8.077,8.077,cotracker_bottom,,,stage2_contact_policy,2.932838,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.932838,2.932838,2.932838,2.932838,1.000000,0.000000,,,9.474
68,2.791667,642.105,347.732,642.105,347.732,642.105,347.732,cotracker_sam2_mask_points,center,642.105,356.231,356.231,8.499,8.499,cotracker_bottom,,,stage2_contact_policy,2.928441,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.927587,2.928441,2.928441,2.928441,1.000000,0.000000,,,9.772
69,2.833333,636.299,331.731,636.299,331.731,636.299,331.731,cotracker_sam2_mask_points,center,636.299,339.934,339.934,8.203,8.203,cotracker_bottom,,,stage2_contact_policy,2.927587,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.948798,2.927587,2.927587,2.927587,1.000000,0.000000,,,9.918
70,2.875000,628.281,321.159,628.281,321.159,628.281,321.159,cotracker_sam2_mask_points,center,628.281,329.213,329.213,8.054,8.054,cotracker_bottom,,,stage2_contact_policy,2.932838,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.948609,2.932838,2.932838,2.932838,1.000000,0.000000,,,9.739
71,2.916667,619.628,315.929,619.628,315.929,619.628,315.929,cotracker_sam2_mask_points,center,619.628,324.150,324.150,8.221,8.221,cotracker_bottom,,,stage2_contact_policy,2.927587,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.875314,2.927587,2.927587,2.927587,1.000000,0.000000,,,10.555
72,2.958333,610.560,315.879,610.560,315.879,610.560,315.879,cotracker_sam2_mask_points,center,610.560,324.398,324.398,8.519,8.519,cotracker_bottom,,,stage2_contact_policy,2.875314,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.517283,2.875314,2.875314,2.875314,1.000000,0.000000,,,10.852
73,3.000000,600.582,320.212,600.582,320.212,600.582,320.212,cotracker_sam2_mask_points,center,600.582,328.525,328.525,8.313,8.313,cotracker_bottom,,,stage2_contact_policy,2.875314,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.954836,2.875314,2.875314,2.875314,1.000000,0.000000,,,11.672
74,3.041667,592.543,327.647,592.543,327.647,592.543,327.647,cotracker_sam2_mask_points,center,592.543,335.994,335.994,8.347,8.347,cotracker_bottom,,,stage2_contact_policy,2.517283,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,1.955767,2.517283,2.517283,2.517283,1.000000,0.000000,,,7.464
75,3.083333,591.603,325.482,591.603,325.482,591.603,325.482,cotracker_sam2_mask_points,center,591.603,334.572,334.572,9.090,9.090,cotracker_bottom,,,stage2_contact_policy,2.517283,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.488495,2.517283,2.517283,2.517283,1.000000,0.000000,,,7.269
76,3.125000,599.935,307.930,599.935,307.930,599.935,307.930,cotracker_sam2_mask_points,center,599.935,316.590,316.590,8.660,8.660,cotracker_bottom,,,stage2_contact_policy,2.549986,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.925969,2.549986,2.549986,2.549986,1.000000,0.000000,,,12.754
77,3.166667,616.085,290.129,616.085,290.129,616.085,290.129,cotracker_sam2_mask_points,center,616.085,298.610,298.610,8.481,8.481,cotracker_bottom,,,stage2_contact_policy,2.549986,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.463582,2.549986,2.549986,2.549986,1.000000,0.000000,,,12.361
78,3.208333,629.780,280.791,629.780,280.791,629.780,280.791,cotracker_sam2_mask_points,center,629.780,289.729,289.729,8.938,8.938,cotracker_bottom,,,stage2_contact_policy,2.565940,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.549986,2.565940,2.565940,2.565940,1.000000,0.000000,,,12.754
79,3.250000,643.347,278.626,643.347,278.626,643.347,278.626,cotracker_sam2_mask_points,center,643.347,287.640,287.640,9.014,9.014,cotracker_bottom,,,stage2_contact_policy,2.565940,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.613485,2.565940,2.565940,2.565940,1.000000,0.000000,,,12.878
80,3.291667,656.847,283.027,656.847,283.027,656.847,283.027,cotracker_sam2_mask_points,center,656.847,292.486,292.486,9.459,9.459,cotracker_bottom,,,stage2_contact_policy,2.549986,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.839058,2.549986,2.549986,2.549986,1.000000,0.000000,,,13.135
81,3.333333,669.488,294.532,669.488,294.532,669.488,294.532,cotracker_sam2_mask_points,center,669.488,303.737,303.737,9.205,9.205,cotracker_bottom,,,stage2_contact_policy,2.549986,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.565940,2.549986,2.549986,2.549986,1.000000,0.000000,,,13.493
82,3.375000,682.533,313.909,682.533,313.909,682.533,313.909,cotracker_sam2_mask_points,center,682.533,323.874,323.874,9.965,9.965,cotracker_bottom,,,stage2_contact_policy,2.493359,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.493359,2.493359,2.493359,2.493359,1.000000,0.000000,,,13.912
83,3.416667,695.073,340.688,695.073,340.688,695.073,340.688,cotracker_sam2_mask_points,center,695.073,351.585,351.585,10.897,10.897,cotracker_bottom,,,stage2_contact_policy,2.493359,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.245397,2.493359,2.493359,2.493359,1.000000,0.000000,,,14.071
84,3.458333,708.836,371.973,708.836,371.973,708.836,371.973,cotracker_sam2_mask_points,center,708.836,382.367,382.367,10.394,10.394,cotracker_bottom,,,stage2_contact_policy,2.493359,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,1.812046,2.493359,2.493359,2.493359,1.000000,0.000000,,,14.723
85,3.500000,732.904,346.863,732.904,346.863,732.904,346.863,cotracker_sam2_mask_points,center,732.904,356.221,356.221,9.358,9.358,cotracker_bottom,,,stage2_contact_policy,2.493359,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.398276,2.493359,2.493359,2.493359,1.000000,0.000000,,,15.787
86,3.541667,760.523,307.504,760.523,307.504,760.523,307.504,cotracker_sam2_mask_points,center,760.523,317.114,317.114,9.610,9.610,cotracker_bottom,,,stage2_contact_policy,2.674276,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.833872,2.674276,2.674276,2.674276,1.000000,0.000000,,,13.541
87,3.583333,783.969,277.714,783.969,277.714,783.969,277.714,cotracker_sam2_mask_points,center,783.969,286.136,286.136,8.422,8.422,cotracker_bottom,,,stage2_contact_policy,2.674276,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.798840,2.674276,2.674276,2.674276,1.000000,0.000000,,,11.604
88,3.625000,802.396,256.259,802.396,256.259,802.396,256.259,cotracker_sam2_mask_points,center,802.396,264.607,264.607,8.348,8.348,cotracker_bottom,,,stage2_contact_policy,2.674276,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.743569,2.674276,2.674276,2.674276,1.000000,0.000000,,,10.449
89,3.666667,817.236,242.533,817.236,242.533,817.236,242.533,cotracker_sam2_mask_points,center,817.236,251.207,251.207,8.674,8.674,cotracker_bottom,,,stage2_contact_policy,2.678609,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.674276,2.678609,2.678609,2.678609,1.000000,0.000000,,,10.779
90,3.708333,810.104,233.279,810.104,233.279,810.104,233.279,cotracker_sam2_mask_points,center,810.104,241.932,241.932,8.653,8.653,cotracker_bottom,,,stage2_contact_policy,2.674276,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.668424,2.674276,2.674276,2.674276,1.000000,0.000000,,,10.998
91,3.750000,801.773,227.796,801.773,227.796,801.773,227.796,cotracker_sam2_mask_points,center,801.773,236.361,236.361,8.565,8.565,cotracker_bottom,,,stage2_contact_policy,2.674276,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.667268,2.674276,2.674276,2.674276,1.000000,0.000000,,,9.558
92,3.791667,794.064,227.436,794.064,227.436,794.064,227.436,cotracker_sam2_mask_points,center,794.064,236.030,236.030,8.594,8.594,cotracker_bottom,,,stage2_contact_policy,2.674276,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.678609,2.674276,2.674276,2.674276,1.000000,0.000000,,,9.045
93,3.833333,787.432,230.990,787.432,230.990,787.432,230.990,cotracker_sam2_mask_points,center,787.432,239.842,239.842,8.852,8.852,cotracker_bottom,,,stage2_contact_policy,2.678609,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.645002,2.678609,2.678609,2.678609,1.000000,0.000000,,,9.167
94,3.875000,782.412,239.936,782.412,239.936,782.412,239.936,cotracker_sam2_mask_points,center,782.412,248.793,248.793,8.857,8.857,cotracker_bottom,,,stage2_contact_policy,2.681230,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.681230,2.681230,2.681230,2.681230,1.000000,0.000000,,,9.441
95,3.916667,776.685,252.993,776.685,252.993,776.685,252.993,cotracker_sam2_mask_points,center,776.685,262.002,262.002,9.009,9.009,cotracker_bottom,,,stage2_contact_policy,2.693160,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.717648,2.693160,2.693160,2.693160,1.000000,0.000000,,,9.624
96,3.958333,771.658,270.970,771.658,270.970,771.658,270.970,cotracker_sam2_mask_points,center,771.658,280.099,280.099,9.129,9.129,cotracker_bottom,,,stage2_contact_policy,2.717648,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.693160,2.717648,2.717648,2.717648,1.000000,0.000000,,,9.356
97,4.000000,766.953,292.565,766.953,292.565,766.953,292.565,cotracker_sam2_mask_points,center,766.953,301.408,301.408,8.843,8.843,cotracker_bottom,,,stage2_contact_policy,2.747150,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.755980,2.747150,2.747150,2.747150,1.000000,0.000000,,,10.249
98,4.041667,762.542,318.927,762.542,318.927,762.542,318.927,cotracker_sam2_mask_points,center,762.542,327.347,327.347,8.420,8.420,cotracker_bottom,,,stage2_contact_policy,2.755980,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.747150,2.755980,2.755980,2.755980,1.000000,0.000000,,,9.885
99,4.083333,757.994,311.087,757.994,311.087,757.994,311.087,cotracker_sam2_mask_points,center,757.994,319.109,319.109,8.022,8.022,cotracker_bottom,,,stage2_contact_policy,2.756652,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.756652,2.756652,2.756652,2.756652,1.000000,0.000000,,,9.525
100,4.125000,753.062,299.108,753.062,299.108,753.062,299.108,cotracker_sam2_mask_points,center,753.062,307.376,307.376,8.268,8.268,cotracker_bottom,,,stage2_contact_policy,2.803205,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.803226,2.803205,2.803205,2.803205,1.000000,0.000000,,,9.474
101,4.166667,747.475,291.101,747.475,291.101,747.475,291.101,cotracker_sam2_mask_points,center,747.475,299.145,299.145,8.044,8.044,cotracker_bottom,,,stage2_contact_policy,2.803205,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.814513,2.803205,2.803205,2.803205,1.000000,0.000000,,,9.202
102,4.208333,743.432,289.033,743.432,289.033,743.432,289.033,cotracker_sam2_mask_points,center,743.432,297.133,297.133,8.100,8.100,cotracker_bottom,,,stage2_contact_policy,2.803226,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.803205,2.803226,2.803226,2.803226,1.000000,0.000000,,,9.723
103,4.250000,738.287,291.585,738.287,291.585,738.287,291.585,cotracker_sam2_mask_points,center,738.287,300.097,300.097,8.512,8.512,cotracker_bottom,,,stage2_contact_policy,2.813942,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.827152,2.813942,2.813942,2.813942,1.000000,0.000000,,,10.249
104,4.291667,733.684,300.984,733.684,300.984,733.684,300.984,cotracker_sam2_mask_points,center,733.684,309.698,309.698,8.714,8.714,cotracker_bottom,,,stage2_contact_policy,2.813942,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.796913,2.813942,2.813942,2.813942,1.000000,0.000000,,,10.630
105,4.333333,728.763,317.076,728.763,317.076,728.763,317.076,cotracker_sam2_mask_points,center,728.763,326.344,326.344,9.268,9.268,cotracker_bottom,,,stage2_contact_policy,2.813942,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.813942,2.813942,2.813942,2.813942,1.000000,0.000000,,,11.227
106,4.375000,724.547,341.744,724.547,341.744,724.547,341.744,cotracker_sam2_mask_points,center,724.547,351.392,351.392,9.648,9.648,cotracker_bottom,,,stage2_contact_policy,2.827152,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.839537,2.827152,2.827152,2.827152,1.000000,0.000000,,,12.127
107,4.416667,718.909,375.877,718.909,375.877,718.909,375.877,cotracker_sam2_mask_points,center,718.909,386.158,386.158,10.281,10.281,cotracker_bottom,,,stage2_contact_policy,2.839537,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.659324,2.839537,2.839537,2.839537,1.000000,0.000000,,,13.564
108,4.458333,714.753,418.546,714.753,418.546,714.753,418.546,cotracker_sam2_mask_points,center,714.753,430.054,430.054,11.508,11.508,cotracker_bottom,,,stage2_contact_policy,2.896786,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.916723,2.896786,2.896786,2.896786,1.000000,0.000000,,,14.373
109,4.500000,708.740,470.921,708.740,470.921,708.740,470.921,cotracker_sam2_mask_points,center,708.740,483.638,483.638,12.717,12.717,cotracker_bottom,,,stage2_contact_policy,2.900813,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.900813,2.900813,2.900813,2.900813,1.000000,0.000000,,,15.605
110,4.541667,705.663,512.405,705.663,512.405,705.663,512.405,cotracker_sam2_mask_points,center,705.663,521.563,521.563,9.158,9.158,cotracker_bottom,,,stage2_contact_policy,2.900813,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.919258,2.900813,2.900813,2.900813,1.000000,0.000000,,,14.417
111,4.583333,705.375,468.216,705.375,468.216,705.375,468.216,cotracker_sam2_mask_points,center,705.375,477.896,477.896,9.680,9.680,cotracker_bottom,,,stage2_contact_policy,2.900813,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.896786,2.900813,2.900813,2.900813,1.000000,0.000000,,,14.461
112,4.625000,704.958,426.090,704.958,426.090,704.958,426.090,cotracker_sam2_mask_points,center,704.958,436.008,436.008,9.918,9.918,cotracker_bottom,,,stage2_contact_policy,2.896786,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.916744,2.896786,2.896786,2.896786,1.000000,0.000000,,,13.969
113,4.666667,702.798,393.070,702.798,393.070,702.798,393.070,cotracker_sam2_mask_points,center,702.798,403.340,403.340,10.270,10.270,cotracker_bottom,,,stage2_contact_policy,2.805735,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.805735,2.805735,2.805735,2.805735,1.000000,0.000000,,,14.003
114,4.708333,702.952,365.335,702.952,365.335,702.952,365.335,cotracker_sam2_mask_points,center,702.952,375.186,375.186,9.851,9.851,cotracker_bottom,,,stage2_contact_policy,2.668342,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.668342,2.668342,2.668342,2.668342,1.000000,0.000000,,,13.646
115,4.750000,701.330,345.950,701.330,345.950,701.330,345.950,cotracker_sam2_mask_points,center,701.330,355.833,355.833,9.883,9.883,cotracker_bottom,,,stage2_contact_policy,2.668342,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.502838,2.668342,2.668342,2.668342,1.000000,0.000000,,,13.517
116,4.791667,703.095,331.251,703.095,331.251,703.095,331.251,cotracker_sam2_mask_points,center,703.095,339.757,339.757,8.506,8.506,cotracker_bottom,,,stage2_contact_policy,2.502838,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,1.648635,2.502838,2.502838,2.502838,1.000000,0.000000,,,11.396
117,4.833333,715.281,319.973,715.281,319.973,715.281,319.973,cotracker_sam2_mask_points,center,715.281,329.822,329.822,9.849,9.849,cotracker_bottom,,,stage2_contact_policy,2.502838,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.248295,2.502838,2.502838,2.502838,1.000000,0.000000,,,0.000
118,4.875000,719.040,300.686,719.040,300.686,719.040,300.686,cotracker_sam2_mask_points,center,719.040,310.128,310.128,9.442,9.442,cotracker_bottom,,,stage2_contact_policy,2.502838,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.847956,2.502838,2.502838,2.502838,1.000000,0.000000,,,8.406
119,4.916667,726.421,276.555,726.421,276.555,726.421,276.555,cotracker_sam2_mask_points,center,726.421,285.917,285.917,9.362,9.362,cotracker_bottom,,,stage2_contact_policy,2.666544,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.179604,2.666544,2.666544,2.666544,1.000000,0.000000,,,11.631
120,4.958333,737.491,259.874,737.491,259.874,737.491,259.874,cotracker_sam2_mask_points,center,737.491,268.395,268.395,8.521,8.521,cotracker_bottom,,,stage2_contact_policy,2.735886,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.793640,2.735886,2.735886,2.735886,1.000000,0.000000,,,10.690
121,5.000000,748.524,249.603,748.524,249.603,748.524,249.603,cotracker_sam2_mask_points,center,748.524,257.800,257.800,8.197,8.197,cotracker_bottom,,,stage2_contact_policy,2.735886,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.776521,2.735886,2.735886,2.735886,1.000000,0.000000,,,10.295
122,5.041667,757.404,245.547,757.404,245.547,757.404,245.547,cotracker_sam2_mask_points,center,757.404,253.732,253.732,8.185,8.185,cotracker_bottom,,,stage2_contact_policy,2.713741,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.666544,2.713741,2.713741,2.713741,1.000000,0.000000,,,9.508
123,5.083333,766.143,245.544,766.143,245.544,766.143,245.544,cotracker_sam2_mask_points,center,766.143,253.647,253.647,8.103,8.103,cotracker_bottom,,,stage2_contact_policy,2.716415,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.735886,2.716415,2.716415,2.716415,1.000000,0.000000,,,9.115
124,5.125000,773.720,250.189,773.720,250.189,773.720,250.189,cotracker_sam2_mask_points,center,773.720,258.267,258.267,8.078,8.078,cotracker_bottom,,,stage2_contact_policy,2.716415,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.699969,2.716415,2.716415,2.716415,1.000000,0.000000,,,8.849
125,5.166667,766.962,250.636,766.962,250.636,766.962,250.636,cotracker_sam2_mask_points,center,766.962,258.447,258.447,7.811,7.811,cotracker_bottom,,,stage2_contact_policy,2.716415,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.713741,2.716415,2.716415,2.716415,1.000000,0.000000,,,10.388
126,5.208333,750.100,243.596,750.100,243.596,750.100,243.596,cotracker_sam2_mask_points,center,750.100,251.546,251.546,7.950,7.950,cotracker_bottom,,,stage2_contact_policy,2.731770,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.716415,2.731770,2.731770,2.731770,1.000000,0.000000,,,8.740
127,5.250000,732.565,242.200,732.565,242.200,732.565,242.200,cotracker_sam2_mask_points,center,732.565,250.182,250.182,7.982,7.982,cotracker_bottom,,,stage2_contact_policy,2.731770,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.731770,2.731770,2.731770,2.731770,1.000000,0.000000,,,9.219
128,5.291667,715.446,245.209,715.446,245.209,715.446,245.209,cotracker_sam2_mask_points,center,715.446,253.266,253.266,8.057,8.057,cotracker_bottom,,,stage2_contact_policy,2.783669,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.807295,2.783669,2.783669,2.783669,1.000000,0.000000,,,8.938
129,5.333333,697.868,252.290,697.868,252.290,697.868,252.290,cotracker_sam2_mask_points,center,697.868,260.860,260.860,8.570,8.570,cotracker_bottom,,,stage2_contact_policy,2.807295,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.783669,2.807295,2.807295,2.807295,1.000000,0.000000,,,9.424
130,5.375000,680.664,263.966,680.664,263.966,680.664,263.966,cotracker_sam2_mask_points,center,680.664,272.595,272.595,8.629,8.629,cotracker_bottom,,,stage2_contact_policy,2.862432,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.862432,2.862432,2.862432,2.862432,1.000000,0.000000,,,8.813
131,5.416667,664.339,280.387,664.339,280.387,664.339,280.387,cotracker_sam2_mask_points,center,664.339,288.468,288.468,8.081,8.081,cotracker_bottom,,,stage2_contact_policy,2.886524,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.886524,2.886524,2.886524,2.886524,1.000000,0.000000,,,9.271
132,5.458333,646.993,301.647,646.993,301.647,646.993,301.647,cotracker_sam2_mask_points,center,646.993,309.962,309.962,8.315,8.315,cotracker_bottom,,,stage2_contact_policy,2.958189,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.970284,2.958189,2.958189,2.958189,1.000000,0.000000,,,9.339
133,5.500000,633.514,325.466,633.514,325.466,633.514,325.466,cotracker_sam2_mask_points,center,633.514,333.182,333.182,7.716,7.716,cotracker_bottom,,,stage2_contact_policy,2.970284,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.958189,2.970284,2.970284,2.970284,1.000000,0.000000,,,9.821
134,5.541667,616.524,355.741,616.524,355.741,616.524,355.741,cotracker_sam2_mask_points,center,616.524,364.087,364.087,8.346,8.346,cotracker_bottom,,,stage2_contact_policy,2.970284,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.023577,2.970284,2.970284,2.970284,1.000000,0.000000,,,11.270
135,5.583333,612.044,352.866,612.044,352.866,612.044,352.866,cotracker_sam2_mask_points,center,612.044,361.229,361.229,8.363,8.363,cotracker_bottom,,,stage2_contact_policy,2.970284,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.006144,2.970284,2.970284,2.970284,1.000000,0.000000,,,10.570
136,5.625000,622.583,317.616,622.583,317.616,622.583,317.616,cotracker_sam2_mask_points,center,622.583,325.681,325.681,8.065,8.065,cotracker_bottom,,,stage2_contact_policy,2.958189,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.983017,2.958189,2.958189,2.958189,1.000000,0.000000,,,10.013
