frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
227,7.533333,left,boundary_020,684.000,860.000,2.848712,2.848712,0.543155,0.543155,soft,0,0
228,7.566667,left,boundary_020,681.000,860.000,0.439224,0.439224,0.549836,0.549836,soft,1,0
229,7.600000,left,boundary_020,679.000,859.000,2.603841,2.603841,0.544275,0.544275,soft,0,0
230,7.633333,left,boundary_018,675.000,862.000,6.590873,6.590873,0.514339,0.514339,soft,0,0
231,7.666667,left,boundary_019,667.000,864.000,14.364099,14.364099,0.554684,0.400019,proposal,0,0
232,7.700000,left,boundary_025,681.000,874.000,13.910442,13.910442,0.584966,0.408016,proposal,0,0
233,7.733333,left,boundary_024,678.000,874.000,14.667541,14.667541,0.618067,0.394618,proposal,0,0
234,7.766667,left,boundary_025,682.000,874.000,14.438590,14.438590,0.645897,0.398697,proposal,0,0
235,7.800000,left,boundary_027,679.000,874.000,14.199275,14.199275,0.636443,0.402936,proposal,0,0
236,7.833333,left,boundary_027,678.000,874.000,14.146779,14.146779,0.695692,0.403862,proposal,1,0
237,7.866667,left,boundary_028,676.000,874.000,14.210715,14.210715,0.714281,0.402734,proposal,0,0
238,7.900000,left,boundary_029,681.000,875.000,14.217357,14.217357,0.741144,0.402616,proposal,0,0
239,7.933333,left,boundary_028,678.000,875.000,14.608162,14.608162,0.758967,0.395678,proposal,0,0
240,7.966667,left,boundary_027,674.000,874.000,13.698298,13.698298,0.779779,0.411721,proposal,0,0
241,8.000000,left,boundary_029,675.000,875.000,13.428522,13.428522,0.798218,0.416397,proposal,0,0
242,8.033333,left,boundary_030,676.000,875.000,13.070264,13.070264,0.811193,0.422542,proposal,1,0
