frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
195,8.083333,left,handle:left:rigid_keyframe_contact_region,626.824,367.025,33.262659,33.262659,0.779253,0.540820,soft,1,1
196,8.125000,left,handle:left:rigid_keyframe_contact_region,629.720,356.430,28.031995,28.031995,0.735420,0.646261,soft,1,1
197,8.166667,left,handle:left:rigid_keyframe_contact_region,626.150,366.286,32.302503,32.302503,0.770353,0.560069,soft,1,1
198,8.208333,left,handle:left:rigid_keyframe_contact_region,627.435,367.103,33.710130,33.710130,0.782068,0.531890,soft,1,1
199,8.250000,left,handle:left:rigid_keyframe_contact_region,627.575,367.103,33.805560,33.805560,0.783239,0.529990,soft,1,1
200,8.291667,left,handle:left:rigid_keyframe_contact_region,629.957,356.441,28.342354,28.342354,0.739762,0.640010,soft,1,1
201,8.333333,left,handle:left:rigid_keyframe_contact_region,630.642,356.419,28.939825,28.939825,0.744503,0.627956,soft,1,1
202,8.375000,left,handle:left:rigid_keyframe_contact_region,627.570,367.314,33.953118,33.953118,0.785460,0.527054,soft,1,1
203,8.416667,left,handle:left:rigid_keyframe_contact_region,627.367,367.103,33.675331,33.675331,0.783881,0.532584,soft,1,1
204,8.458333,left,handle:left:rigid_keyframe_contact_region,627.716,367.314,34.053939,34.053939,0.781963,0.525050,soft,1,1
205,8.500000,left,handle:left:rigid_keyframe_contact_region,627.532,367.103,33.794735,33.794735,0.777279,0.530205,soft,1,1
206,8.541667,left,handle:left:rigid_keyframe_contact_region,626.864,367.092,33.406578,33.406578,0.769903,0.537945,soft,1,1
207,8.583333,left,handle:left:rigid_keyframe_contact_region,626.890,367.110,33.461054,33.461054,0.769193,0.536857,soft,1,1
208,8.625000,left,handle:left:rigid_keyframe_contact_region,626.882,367.092,33.432029,33.432029,0.751480,0.537436,soft,1,1
209,8.666667,left,handle:left:rigid_keyframe_contact_region,626.167,366.272,32.416924,32.416924,0.742060,0.557770,soft,1,1
210,8.708333,left,handle:left:rigid_keyframe_contact_region,626.877,367.092,33.468163,33.468163,0.741375,0.536715,soft,1,1
211,8.750000,left,handle:left:rigid_keyframe_contact_region,626.949,367.302,33.671849,33.671849,0.730849,0.532653,soft,1,1
212,8.791667,left,handle:left:rigid_keyframe_contact_region,626.338,366.451,32.590193,32.590193,0.727657,0.554290,soft,1,1
213,8.833333,left,handle:left:rigid_keyframe_contact_region,627.536,366.649,33.461884,33.461884,0.739212,0.536840,soft,1,1
