frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema,object_pixel_len,z_from_geometry_len_m,generic_geometry_pose_prior,geometry_pose_prior_source,u_contact_lock,v_contact_lock,contact_lock_pixel_len,contact_lock_angle_rad,blend_visible_weight,visible_len_px,contact_len_px,angle_gap_deg,center_gap_px,mean_palm_to_visible_line_px,left_local_s_source,right_local_s_source,left_local_s_used,right_local_s_used,blend_reason,depth_anchor_source,depth_anchor_z,depth_anchor_sides,depth_anchor_mean_dist_px,line_contact_se3_refined,line_contact_se3_cost,line_contact_se3_overlay_err_px,line_contact_se3_max_gap_m,line_contact_se3_anchor_count,line_contact_se3_local_s_adjustments,z_from_pixel_len_m,line_contact_pose_prior,line_contact_se3_reason
158,6.541667,-0.102266,-0.267950,3.930375,0.950432,0.051111,0.253034,-0.173319,0.120000,gvhmr_incam,683.248,212.087,635.663,248.702,578.075,578.075,683.248,212.087,578.075,1.085385,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,597.177,4.574194,1,line_correspondence_schema,635.663,248.702,600.673,-0.445126770,1.000000,597.177291,598.480415,3.781756,3.948138,4.988500,stable_pose_anchor,stable_pose_anchor,0.620730,0.367976,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.895366,left+right,4.988500,1,0.376372,7.662992,0.039166,2.000000,left:0.6207->0.6671|right:0.3680->0.4391,4.574194,1,
159,6.583333,-0.090433,-0.259043,3.934936,0.924740,0.068451,0.247926,-0.280542,0.120000,gvhmr_incam,682.952,217.570,639.074,249.043,578.612,578.612,682.952,217.570,578.612,1.085196,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,598.078,4.567309,1,line_correspondence_schema,639.074,249.043,604.265,-0.621547676,1.000000,598.077517,598.310736,1.601850,2.289363,2.252000,stable_pose_anchor,stable_pose_anchor,0.632845,0.371676,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.893288,left+right,2.252000,1,0.295404,6.932340,0.033521,2.000000,left:0.6328->0.6795|right:0.3717->0.4427,4.567309,1,
160,6.625000,-0.077441,-0.253952,3.939408,0.923409,0.063968,0.244125,-0.289182,0.120000,gvhmr_incam,690.124,215.285,650.795,249.528,581.367,581.367,690.124,215.285,581.367,1.084883,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,600.987,4.545196,1,line_correspondence_schema,650.795,249.528,608.594,-0.665948397,1.000000,600.987207,600.997409,0.342189,1.564231,1.548500,stable_pose_anchor,stable_pose_anchor,0.635716,0.372837,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.887153,left+right,1.548500,1,0.312862,7.123853,0.034386,2.000000,left:0.6357->0.6823|right:0.3728->0.4445,4.545196,1,
161,6.666667,-0.043649,-0.253137,3.944013,0.932422,0.057190,0.239488,-0.264506,0.120000,gvhmr_incam,660.994,251.852,666.587,249.754,423.522,423.522,660.994,251.852,423.522,1.084857,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,607.089,4.499510,1,line_correspondence_schema,666.587,249.754,613.464,-0.584292042,1.000000,607.089430,607.089886,0.161008,0.976386,0.990000,stable_pose_anchor,stable_pose_anchor,0.638837,0.377504,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.871829,left+right,0.990000,1,0.432489,8.244576,0.041483,2.000000,left:0.6388->0.6836|right:0.3775->0.4499,4.499510,1,
162,6.708333,0.048146,-0.253401,3.949736,0.958993,0.050359,0.232868,-0.153520,0.120000,gvhmr_incam,670.111,252.592,691.635,249.813,371.326,371.326,670.111,252.592,371.326,1.085043,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,619.638,4.408389,1,line_correspondence_schema,691.635,249.813,618.297,-0.399536837,1.000000,619.637901,619.642455,0.107816,3.719909,3.723000,stable_pose_anchor,stable_pose_anchor,0.627362,0.378080,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.861717,left+right,3.723000,1,0.534868,9.251539,0.046667,2.000000,left:0.6274->0.6707|right:0.3781->0.4480,4.408389,1,
163,6.750000,0.146899,-0.254009,3.960011,0.980045,0.043769,0.189765,-0.039808,0.120000,gvhmr_incam,684.100,244.839,713.287,250.180,291.321,291.321,684.100,244.839,291.321,1.085260,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,629.833,4.337030,1,line_correspondence_schema,713.287,250.180,622.139,-0.130323667,1.000000,629.833058,629.835763,0.086915,6.259645,6.253000,stable_pose_anchor,stable_pose_anchor,0.617493,0.368392,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.865194,left+right,6.253000,1,0.717668,11.757589,0.054630,2.000000,left:0.6175->0.6586|right:0.3684->0.4355,4.337030,1,
164,6.791667,0.246446,-0.254850,3.971840,0.992892,0.041084,0.082474,0.075332,0.120000,gvhmr_incam,715.935,236.513,739.247,251.198,311.727,311.727,715.935,236.513,311.727,1.085634,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,637.679,4.283671,1,line_correspondence_schema,739.247,251.198,623.945,0.172185105,1.000000,637.678522,637.812911,1.170709,5.997992,5.860000,stable_pose_anchor,stable_pose_anchor,0.614117,0.364731,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.903427,left+right,5.860000,1,0.752168,14.246197,0.054102,2.000000,left:0.6141->0.6503|right:0.3647->0.4237,4.283671,1,
165,6.833333,0.346002,-0.255899,3.983989,0.980681,0.041887,-0.026103,0.189284,0.120000,gvhmr_incam,746.679,237.580,766.447,252.725,396.727,396.727,746.679,237.580,396.727,1.085333,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,631.148,4.327996,1,line_correspondence_schema,766.447,252.725,622.826,0.449103657,1.000000,631.147744,631.917713,2.820684,6.359556,6.920500,stable_pose_anchor,stable_pose_anchor,0.614160,0.349781,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.934332,left+right,6.920500,1,3.777794,1.002841,0.179728,2.000000,left:0.6142->0.6142|right:0.3498->0.3498,4.327996,1,
166,6.875000,0.444421,-0.257161,3.996009,0.950767,0.042956,-0.132407,0.276886,0.120000,gvhmr_incam,749.874,239.642,780.829,254.234,440.564,440.564,749.874,239.642,440.564,1.085098,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,622.752,4.386346,1,line_correspondence_schema,780.829,254.234,618.440,0.612513339,1.000000,622.751772,625.695426,5.560778,6.511476,8.190000,stable_pose_anchor,stable_pose_anchor,0.612569,0.342424,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.975476,left+right,8.190000,1,3.549746,1.015234,0.159125,2.000000,left:0.6126->0.6126|right:0.3424->0.3424,4.386346,1,
167,6.916667,0.445883,-0.258668,4.005770,0.944104,0.044375,-0.174380,0.276207,0.120000,gvhmr_incam,715.425,247.217,782.071,255.269,443.843,443.843,715.425,247.217,443.843,1.085182,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,617.911,4.420713,1,line_correspondence_schema,782.071,255.269,610.733,0.638071817,1.000000,617.910507,620.966022,5.687513,7.425522,8.416000,stable_pose_anchor,stable_pose_anchor,0.616727,0.351076,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.994136,left+right,8.416000,1,3.293152,0.993756,0.142174,2.000000,left:0.6167->0.6167|right:0.3511->0.3511,4.420713,1,
168,6.958333,0.424180,-0.260469,3.993767,0.951125,0.045974,-0.209494,0.222170,0.120000,gvhmr_incam,703.486,252.829,773.078,255.795,415.152,415.152,703.486,252.829,415.152,1.085385,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,618.253,4.418262,1,line_correspondence_schema,773.078,255.795,600.253,0.557816472,1.000000,618.253175,621.110978,5.499617,7.649848,7.595500,stable_pose_anchor,stable_pose_anchor,0.625507,0.376330,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.999634,left+right,7.595500,1,2.866907,0.940349,0.121931,2.000000,left:0.6255->0.6255|right:0.3763->0.3763,4.418262,1,
169,7.000000,0.401223,-0.262654,3.979708,0.954375,0.047332,-0.243314,0.166510,0.120000,gvhmr_incam,698.441,256.857,769.077,256.168,363.782,363.782,698.441,256.857,363.782,1.085393,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,606.597,4.503161,1,line_correspondence_schema,769.077,256.168,588.597,0.402001772,1.000000,606.597154,607.862317,3.694910,6.908750,5.672500,stable_pose_anchor,stable_pose_anchor,0.648112,0.414999,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.005432,left+right,5.672500,1,2.698100,0.838180,0.111691,2.000000,left:0.6481->0.6481|right:0.4150->0.4150,4.503161,1,
170,7.041667,0.378195,-0.265822,3.965545,0.953724,0.047490,-0.275611,0.110428,0.120000,gvhmr_incam,696.846,261.984,754.188,256.741,339.557,339.557,696.846,261.984,339.557,1.085896,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,573.846,4.760174,1,line_correspondence_schema,754.188,256.741,569.426,0.215184643,1.000000,573.845610,574.068637,1.602251,7.249708,6.206500,stable_pose_anchor,stable_pose_anchor,0.674958,0.455015,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.020181,left+right,6.206500,1,2.814932,0.672449,0.108014,2.000000,left:0.6750->0.6750|right:0.4550->0.4550,4.760174,1,
171,7.083333,0.355190,-0.273300,3.953132,0.952038,0.040838,-0.298233,0.054895,0.120000,gvhmr_incam,699.299,263.446,738.554,257.434,352.418,352.418,699.299,263.446,352.418,1.086050,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+isolated_se3_spike_interpolate+sequence_se3_optimizer+sequence_se3_optimizer,1,506.391,5.394264,1,line_correspondence_schema,738.554,257.434,524.391,0.070040780,1.000000,506.390595,506.394830,0.256384,8.903130,8.675000,stable_pose_anchor,stable_pose_anchor,0.710985,0.490511,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.024846,left+right,8.675000,1,4.040301,8.834722,0.184470,2.000000,left:0.7110->0.7359|right:0.4905->0.6086,5.394264,1,
172,7.125000,0.332371,-0.292085,3.999944,0.971502,0.009832,-0.234796,0.030952,0.120000,gvhmr_incam,697.570,265.579,740.493,257.713,373.610,373.610,697.570,265.579,373.610,1.086462,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,424.160,6.440037,1,line_correspondence_schema,740.493,257.713,442.160,0.059507984,1.000000,424.159796,424.174755,0.472552,6.549380,6.114500,stable_pose_anchor,stable_pose_anchor,0.737382,0.511237,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.030037,left+right,6.114500,1,3.648249,0.591609,0.140560,2.000000,left:0.7374->0.7374|right:0.5112->0.5112,6.440037,1,
173,7.166667,0.311162,-0.312609,4.195704,0.928360,-0.037553,0.329918,0.167008,0.120000,gvhmr_incam,698.603,258.561,765.240,256.839,367.613,367.613,698.603,258.561,367.613,1.086922,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,765.240,256.839,527.610,0.244602270,1.000000,356.979966,353.588089,4.353041,5.218349,3.034500,stable_pose_anchor,stable_pose_anchor,0.737382,0.511237,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.028360,left+right,3.034500,1,3.773795,3.270984,0.165472,2.000000,left:0.7374->0.6712|right:0.5112->0.7388,7.651984,1,
174,7.208333,0.306031,-0.333695,4.283506,0.851453,-0.083067,0.424841,0.296037,0.120000,gvhmr_incam,705.928,258.861,765.574,254.316,380.213,380.213,705.928,258.861,380.213,1.086395,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,765.574,254.316,518.839,0.637231907,1.000000,349.839475,321.437982,7.231476,5.067029,4.575500,stable_pose_anchor,stable_pose_anchor,0.737382,0.511237,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.009859,left+right,4.575500,1,4.007817,4.811814,0.169877,2.000000,left:0.7374->0.6833|right:0.5112->0.7409,7.808166,1,
175,7.250000,0.302217,-0.355209,4.244306,0.810957,-0.127149,0.383958,0.422798,0.120000,gvhmr_incam,696.492,250.747,764.834,249.763,420.273,420.273,696.492,250.747,420.273,1.085647,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,420.018,6.503536,1,line_correspondence_schema,764.834,249.763,438.018,0.990415307,1.000000,420.018430,421.337166,4.532133,0.222728,3.075500,stable_pose_anchor,stable_pose_anchor,0.657777,0.473013,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.005127,left+right,3.075500,1,4.298634,1.677423,0.161665,2.000000,left:0.6578->0.6624|right:0.4730->0.6336,6.503536,1,
176,7.291667,0.298486,-0.377110,4.203327,0.766558,-0.137621,0.323924,0.537143,0.120000,gvhmr_incam,689.780,245.270,767.242,243.110,465.421,465.421,689.780,245.270,465.421,1.085194,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,518.843,5.264797,1,line_correspondence_schema,767.242,243.110,518.843,1.167481707,1.000000,518.843308,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.094694,left,0.718000,1,0.966779,0.409082,0.085024,1.000000,left:0.6294->0.6294,5.264797,1,
177,7.333333,0.294731,-0.399443,4.162529,0.776176,-0.138013,0.269412,0.553101,0.120000,gvhmr_incam,681.355,242.668,769.384,254.680,478.733,478.733,681.355,242.668,478.733,1.084855,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,533.384,5.121270,1,line_correspondence_schema,769.384,254.680,533.384,1.223178916,1.000000,533.384299,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.058873,left,0.337000,1,1.066213,0.364233,0.092363,1.000000,left:0.5615->0.5615,5.121270,1,
178,7.375000,0.289855,-0.423302,4.124256,0.817235,-0.064839,0.112651,0.561456,0.120000,gvhmr_incam,674.044,239.189,760.351,241.981,461.927,461.927,674.044,239.189,461.927,1.085064,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,507.032,5.387436,1,line_correspondence_schema,760.351,241.981,507.032,1.214147961,1.000000,507.032404,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.010287,left,1.797000,1,1.218058,0.337188,0.099233,1.000000,left:0.5245->0.5245,5.387436,1,
179,7.416667,0.251651,-0.464521,4.248426,0.896397,0.013111,-0.118148,0.427014,0.120000,gvhmr_incam,664.322,233.841,732.214,211.050,405.092,405.092,664.322,233.841,405.092,1.085614,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,446.083,6.123540,1,line_correspondence_schema,732.214,211.050,464.083,1.182629071,1.000000,446.082632,446.323351,1.871760,2.240984,1.799000,stable_pose_anchor,observed_due_to_anchor_drift,0.503434,0.256628,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.994473,left+right,1.799000,1,2.590573,6.190116,0.120131,2.000000,left:0.5034->0.3605|right:0.2566->0.2443,6.123540,1,
180,7.458333,0.187353,-0.650047,4.374840,0.595930,-0.326598,-0.253940,-0.688270,0.120000,gvhmr_incam,655.054,233.504,711.696,199.170,442.061,442.061,655.054,233.504,442.061,1.085902,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,711.696,199.170,496.590,1.152027099,1.000000,353.667358,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.049187,left+right,2.996500,1,3.217960,23.481431,0.170536,2.000000,left:0.5034->0.6738|right:0.4730->0.5578,7.723655,1,
181,7.500000,0.121908,-0.835601,4.499820,0.526552,-0.426487,-0.291213,-0.675312,0.120000,gvhmr_incam,648.856,225.443,690.965,188.825,413.752,413.752,648.856,225.443,413.752,1.086344,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,690.965,188.825,496.584,1.153616271,1.000000,261.256630,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.094454,left+right,3.740500,1,3.841016,67.600845,0.130250,2.000000,left:0.5034->0.8439|right:0.4730->0.7470,10.455638,1,overlay_first_fallback_after_contact_refine_error
182,7.541667,0.056412,-0.937180,4.586095,0.539260,-0.421425,-0.334648,-0.647774,0.120000,gvhmr_incam,640.102,216.683,669.425,181.255,392.492,392.492,640.102,216.683,392.492,1.086391,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,669.425,181.255,497.739,1.295893698,1.000000,143.708001,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.093457,left+right,5.011500,1,0.924354,15.897626,0.073530,2.000000,left:0.5034->0.8425|right:0.4730->0.7351,19.008022,1,
