frame,time,anchor_type,contact_part,contact_side,contact_label,ball_center_x,ball_center_y,left_anchor_u,left_anchor_v,right_anchor_u,right_anchor_v,left_anchor_valid,right_anchor_valid,left_best_probe,right_best_probe,left_anchor_dist_px,right_anchor_dist_px,min_anchor_dist_px,min_anchor_boundary_gap_px,inter_anchor_dist_px,occlusion_penalty,object_contact_score,active_anchor_side,active_anchor_probe,proximity_score,approaching_score,object_response_score,audio_support,anchor_score,is_candidate,anchor_contact_state
183,7.583333,hand,hand,right,right_hand,530.416,567.378,971.9532003680448,685.8916658814112,659.8970806281313,582.3094966454682,1,1,center,center,457.16582145814624,130.33917228792833,130.33917228792833,77.73717228792833,328.79824763942213,0.0,0.0,right,center,0.22489637362753528,0.0,0.10507056366810044,0.0,0.07723820614050392,0,0
184,7.625,hand,hand,right,right_hand,530.549,567.424,972.8168855004328,686.363261669047,659.953617874976,583.8163152285674,1,1,center,center,457.9819106814177,130.43873322721774,130.43873322721774,77.89073322721774,329.2404903008511,0.0,0.0,right,center,0.22357320576888443,0.0,0.05253528183405022,0.0,0.06640035780903115,0,0
185,7.666667,hand,hand,right,right_hand,530.549,567.424,973.2583392657166,687.2914943429081,660.0102785965396,585.0004336311904,1,1,center,center,458.6499485153514,130.64897119779585,130.64897119779585,78.10097119779584,329.5266432544244,0.0,0.0,right,center,0.2217701041651181,0.0,0.05253528183405022,0.0,0.06594958240808957,0,0
186,7.708333,hand,hand,right,right_hand,530.416,567.378,975.1533543882472,687.8397238651394,660.9479432302655,585.6215679739882,1,1,center,center,460.7627820308606,131.80066758514837,131.80066758514837,79.19866758514837,330.4142729888404,0.0,0.0,right,center,0.2125138984654735,0.0,0.08321433395390396,0.0,0.06977134140714916,0,0
187,7.75,hand,hand,right,right_hand,530.5,567.281,976.5604632463919,689.5334944604044,660.6872327854182,586.9025316045498,1,1,center,center,462.5101180227055,131.65758649934696,131.65758649934696,79.84158649934696,332.1280058329487,0.0,0.0,right,center,0.20721574156067113,0.0,0.0479009923439836,0.0,0.061384133858964504,0,0
188,7.791667,hand,hand,right,right_hand,530.5,567.281,977.2467563413732,691.4186593354942,659.5046989513024,588.2903939445755,1,1,center,center,463.6731853006312,130.70427301903536,130.70427301903536,78.88827301903535,334.059057887995,0.0,0.0,right,center,0.21510435319235288,0.06689919160081453,0.16729473069932574,0.0,0.09726991317807555,0,0
189,7.833333,hand,hand,right,right_hand,530.055,567.228,979.4660085009004,692.2940551597376,659.9191299850761,588.9458459324734,1,1,center,center,466.48877019175393,131.66760075556707,131.66760075556707,79.59960075556707,335.8438028603317,0.0,0.0,right,center,0.20919922384667947,0.0,0.34940896107487873,0.0,0.12218159817664562,0,0
190,7.875,hand,hand,right,right_hand,530.545,567.218,980.7670701991316,694.1472856030747,658.528115014823,589.8115901305644,1,1,center,center,467.7723335535127,129.96210233712503,129.96210233712503,77.56610233712503,338.70914010107145,0.0,0.0,right,center,0.22637652803527875,0.14270164339944114,0.20156872333118667,0.0,0.1183131231849732,0,0
191,7.916667,hand,hand,right,right_hand,530.5,567.281,982.8099431610772,695.4556440138429,658.3347248861783,590.1137999126895,1,1,center,center,470.1202229754132,129.85782086026933,129.85782086026933,78.04182086026933,341.1467006922022,0.0,0.0,right,center,0.22227642108063017,0.0,0.05780321681034865,0.0,0.06712974863222727,0,0
192,7.958333,hand,hand,right,right_hand,530.545,567.218,983.3842765213546,697.194901206731,655.9699649632847,589.142299040057,1,1,center,center,471.1235562012244,127.32673216744021,127.32673216744021,74.93073216744021,344.78325981409597,0.0,0.0,right,center,0.24999244081717975,0.21832201353186764,0.0,0.0,0.09524641223407508,0,0
