frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
111,3.666667,-0.717478,0.238303,6.961404,1.000000,0.000000,0.000000,0.000000,0.133922,shared_fullimg_cam,732.957,615.410,42.379,6.746931,0.105656,L1_confsmooth
112,3.700000,-0.733050,0.226239,7.022240,1.000000,0.000000,0.000000,0.000000,0.132450,shared_fullimg_cam,730.039,610.972,41.550,6.683472,0.122157,L1_confsmooth
113,3.733333,-0.742179,0.227667,7.088450,1.000000,0.000000,0.000000,0.000000,0.132537,shared_fullimg_cam,729.350,610.753,41.189,6.693094,0.128122,L1_confsmooth
114,3.766667,-0.755240,0.237275,7.160296,1.000000,0.000000,0.000000,0.000000,0.137143,shared_fullimg_cam,727.646,612.999,42.193,6.719308,0.110294,L1_confsmooth
115,3.800000,-0.765502,0.263321,7.237780,1.000000,0.000000,0.000000,0.000000,0.134343,shared_fullimg_cam,727.010,620.145,40.889,6.769790,0.098455,L1_confsmooth
116,3.833333,-0.781921,0.281860,7.320690,1.000000,0.000000,0.000000,0.000000,0.135530,shared_fullimg_cam,724.708,624.816,40.783,6.921318,0.089577,L1_confsmooth
117,3.866667,-0.794576,0.296610,7.408632,1.000000,0.000000,0.000000,0.000000,0.137612,shared_fullimg_cam,723.738,628.195,40.918,6.854524,0.101585,L1_confsmooth
118,3.900000,-0.807059,0.343597,7.501084,1.000000,0.000000,0.000000,0.000000,0.141754,shared_fullimg_cam,722.984,640.907,41.630,6.737007,0.086580,L1_confsmooth
119,3.933333,-0.819525,0.367110,7.597299,1.000000,0.000000,0.000000,0.000000,0.145545,shared_fullimg_cam,722.371,646.447,42.202,6.697679,0.101776,L1_confsmooth
120,3.966667,-0.842516,0.444657,7.696299,1.000000,0.000000,0.000000,0.000000,0.140401,shared_fullimg_cam,718.847,667.274,40.187,6.771719,0.094458,L1_confsmooth
121,4.000000,-0.863709,0.545880,7.796743,1.000000,0.000000,0.000000,0.000000,0.148187,shared_fullimg_cam,715.966,694.234,41.869,6.671766,0.102888,L1_confsmooth
122,4.033333,-0.883228,0.660828,7.896966,1.000000,0.000000,0.000000,0.000000,0.150834,shared_fullimg_cam,713.618,724.342,42.076,6.776460,0.099979,L1_confsmooth
123,4.066667,-0.919644,0.801836,7.994836,1.000000,0.000000,0.000000,0.000000,0.150228,shared_fullimg_cam,706.600,760.939,41.394,6.693996,0.133565,L1_confsmooth
124,4.100000,-0.929627,0.805045,8.087780,1.000000,0.000000,0.000000,0.000000,0.155528,shared_fullimg_cam,706.793,759.274,42.362,6.699691,0.121608,L1_confsmooth
125,4.133333,-0.944324,0.805689,8.172332,1.000000,0.000000,0.000000,0.000000,0.152992,shared_fullimg_cam,705.451,757.179,41.240,6.556148,0.108603,L1_confsmooth
126,4.166667,-0.912776,0.655118,8.244198,1.000000,0.000000,0.000000,0.000000,0.158042,shared_fullimg_cam,716.100,715.052,42.230,6.754357,0.078531,L1_confsmooth
127,4.200000,-0.917066,0.575976,8.298261,1.000000,0.000000,0.000000,0.000000,0.157862,shared_fullimg_cam,716.550,692.902,41.907,9.954758,0.308889,L1_confsmooth
128,4.233333,-0.925078,0.575934,8.328880,1.000000,0.000000,0.000000,0.000000,0.158040,shared_fullimg_cam,715.326,692.329,41.800,10.476207,0.318218,L1_confsmooth
129,4.266667,-0.926336,0.481685,8.335096,1.000000,0.000000,0.000000,0.000000,0.153648,shared_fullimg_cam,715.176,667.306,40.608,6.862682,0.097468,L1_confsmooth
130,4.300000,-0.921989,0.377282,8.321482,1.000000,0.000000,0.000000,0.000000,0.151410,shared_fullimg_cam,715.926,639.876,40.082,6.977727,0.094680,L1_confsmooth
131,4.333333,-0.908082,0.293444,8.291935,1.000000,0.000000,0.000000,0.000000,0.151967,shared_fullimg_cam,718.751,617.959,40.373,6.881244,0.079880,L1_confsmooth
132,4.366667,-0.891481,0.221608,8.249807,1.000000,0.000000,0.000000,0.000000,0.155955,shared_fullimg_cam,721.952,599.175,41.644,6.717122,0.074539,L1_confsmooth
133,4.400000,-0.878683,0.187428,8.198051,1.000000,0.000000,0.000000,0.000000,0.151508,shared_fullimg_cam,723.888,590.364,40.712,6.767516,0.079992,L1_confsmooth
134,4.433333,-0.865440,0.187658,8.139260,1.000000,0.000000,0.000000,0.000000,0.152668,shared_fullimg_cam,725.767,590.790,41.320,6.778474,0.080299,L1_confsmooth
135,4.466667,-0.844087,0.184568,8.075658,1.000000,0.000000,0.000000,0.000000,0.151010,shared_fullimg_cam,729.747,590.347,41.193,6.786818,0.082088,L1_confsmooth
136,4.500000,-0.823018,0.196801,8.009116,1.000000,0.000000,0.000000,0.000000,0.153074,shared_fullimg_cam,733.629,594.130,42.103,6.782556,0.078359,L1_confsmooth
137,4.533333,-0.803667,0.232960,7.941163,1.000000,0.000000,0.000000,0.000000,0.152864,shared_fullimg_cam,737.060,604.624,42.405,6.866184,0.077139,L1_confsmooth
138,4.566667,-0.774159,0.305524,7.873030,1.000000,0.000000,0.000000,0.000000,0.149619,shared_fullimg_cam,743.387,625.487,41.864,6.911856,0.103572,L1_confsmooth
139,4.600000,-0.769473,0.301763,7.805697,1.000000,0.000000,0.000000,0.000000,0.148339,shared_fullimg_cam,742.841,625.163,41.864,6.928471,0.102918,L1_confsmooth
140,4.633333,-0.755449,0.359124,7.739739,1.000000,0.000000,0.000000,0.000000,0.143692,shared_fullimg_cam,744.982,642.215,40.898,7.259844,0.099689,L1_confsmooth
141,4.666667,-0.741214,0.445632,7.675366,1.000000,0.000000,0.000000,0.000000,0.139514,shared_fullimg_cam,747.264,667.901,40.042,7.760531,0.117914,L1_confsmooth
142,4.700000,-0.729140,0.547854,7.612596,1.000000,0.000000,0.000000,0.000000,0.142378,shared_fullimg_cam,749.004,698.536,41.201,8.711865,0.198907,L1_confsmooth
143,4.733333,-0.721550,0.546267,7.551496,1.000000,0.000000,0.000000,0.000000,0.140626,shared_fullimg_cam,749.511,699.356,41.023,8.460626,0.198762,L1_confsmooth
144,4.766667,-0.707821,0.643624,7.493729,1.000000,0.000000,0.000000,0.000000,0.142002,shared_fullimg_cam,751.924,729.204,41.744,7.191421,0.149896,L1_confsmooth
145,4.800000,-0.697013,0.748290,7.442316,1.000000,0.000000,0.000000,0.000000,0.141258,shared_fullimg_cam,753.686,761.492,41.812,6.617658,0.180168,L1_confsmooth
146,4.833333,-0.688157,0.806334,7.400024,1.000000,0.000000,0.000000,0.000000,0.132742,shared_fullimg_cam,755.143,780.037,39.516,6.527605,0.222684,L1_confsmooth
147,4.866667,-0.689476,0.703444,7.368594,1.000000,0.000000,0.000000,0.000000,0.135306,shared_fullimg_cam,753.875,750.301,40.451,6.581150,0.141900,L1_confsmooth
148,4.900000,-0.688778,0.576570,7.348128,1.000000,0.000000,0.000000,0.000000,0.135040,shared_fullimg_cam,753.510,712.851,40.484,6.869113,0.117124,L1_confsmooth
149,4.933333,-0.688002,0.573072,7.338101,1.000000,0.000000,0.000000,0.000000,0.134370,shared_fullimg_cam,753.461,712.037,40.338,6.884426,0.114037,L1_confsmooth
150,4.966667,-0.692530,0.460517,7.337722,1.000000,0.000000,0.000000,0.000000,0.137531,shared_fullimg_cam,752.091,678.255,41.289,7.691724,0.142001,L1_confsmooth
151,5.000000,-0.691197,0.372099,7.345965,1.000000,0.000000,0.000000,0.000000,0.133303,shared_fullimg_cam,752.724,651.585,39.975,7.095057,0.103326,L1_confsmooth
