factor_id,residual_index,value,squared_error
point_reprojection:measurement_ir,248,3.4402297319502392e-05,1.1835180608594416e-09
point_reprojection:measurement_ir,249,0.00017586206278465965,3.0927465126875572e-08
point_reprojection:measurement_ir,250,-7.2918168189062269e-05,5.3170592520483726e-09
point_reprojection:measurement_ir,251,0.00015455996519335712,2.3888782840571763e-08
point_reprojection:measurement_ir,252,8.7116003101073147e-05,7.5891979963061865e-09
point_reprojection:measurement_ir,253,4.9697202744880545e-05,2.4698119606657623e-09
point_reprojection:measurement_ir,254,-0.00011543544553660467,1.3325342086234424e-08
point_reprojection:measurement_ir,255,-0.0013865433120258785,1.9225023561236925e-06
point_reprojection:measurement_ir,256,0.00027763041910020545,7.7078649609755721e-08
point_reprojection:measurement_ir,257,0.0056873262666982784,3.2345680063876174e-05
point_reprojection:measurement_ir,258,-0.10592818005529807,0.011220779329827648
point_reprojection:measurement_ir,259,2.1655046214873721,4.6894102656831667
point_reprojection:measurement_ir,260,-0.39760456185547355,0.15808938760828309
point_reprojection:measurement_ir,261,-0.10530539806265438,0.011089226861134092
point_reprojection:measurement_ir,262,-0.49167109948664345,0.24174047007040483
point_reprojection:measurement_ir,263,-0.054711881083389355,0.0029933899316829378
point_reprojection:measurement_ir,264,-0.00059571828724074298,3.5488027775304438e-07
point_reprojection:measurement_ir,265,0.00042393662983499782,1.7972226611585596e-07
point_reprojection:measurement_ir,266,2.5161036978715857e-05,6.330777818443068e-10
point_reprojection:measurement_ir,267,-0.00014325873318341565,2.0523064633317077e-08
point_reprojection:measurement_ir,268,0.0002445022916617745,5.9781370627859443e-08
point_reprojection:measurement_ir,269,0.0013067797045479778,1.7076731962185001e-06
point_reprojection:measurement_ir,270,4.2114542770832487e-05,1.773634712796279e-09
point_reprojection:measurement_ir,271,0.00010171970957486564,1.0346899315995012e-08
point_reprojection:measurement_ir,272,-4.7823356612752829e-05,2.2870734377105296e-09
point_reprojection:measurement_ir,273,-0.00042486202288287699,1.8050773848813028e-07
point_reprojection:measurement_ir,274,0.00040229417663795175,1.6184060455680753e-07
point_reprojection:measurement_ir,275,-0.00054528059681384637,2.9733092926166448e-07
point_reprojection:measurement_ir,276,-0.00066347429179813844,4.4019813587704136e-07
point_reprojection:measurement_ir,277,0.0010685635217704715,1.1418280000585128e-06
point_reprojection:measurement_ir,278,0.00029147135679750134,8.4955551833376323e-08
point_reprojection:measurement_ir,279,-0.00061774271183594469,3.8160605802642699e-07
point_reprojection:measurement_ir,280,1.1506496093716123e-07,1.3239945235470439e-14
point_reprojection:measurement_ir,281,-2.4510673405586659e-06,6.0077311079533312e-12
point_reprojection:measurement_ir,282,-1.4760647673028871e-07,2.1787671972729262e-14
point_reprojection:measurement_ir,283,7.5838575384068465e-07,5.7514895162850358e-13
point_reprojection:measurement_ir,284,-4.99473640047654e-07,2.4947391710245346e-13
point_reprojection:measurement_ir,285,-1.9935585027219815e-06,3.9742755037751091e-12
point_reprojection:measurement_ir,286,-8.4387854133183279e-05,7.1213099252034183e-09
point_reprojection:measurement_ir,287,-0.00056117471630914297,3.1491706222464711e-07
point_reprojection:measurement_ir,288,0.00025160956840863946,6.3307374914781825e-08
point_reprojection:measurement_ir,289,0.00086974384895510681,7.5645436279524368e-07
point_reprojection:measurement_ir,290,-0.0002251308779250394,5.0683912195298988e-08
point_reprojection:measurement_ir,291,-0.00032904145672461025,1.0826828024345356e-07
point_reprojection:measurement_ir,292,0.00021699241623309717,4.708570870267769e-08
point_reprojection:measurement_ir,293,-0.00097583104776433061,9.5224623378083125e-07
point_reprojection:measurement_ir,294,-0.0003450242693588734,1.1904174644662443e-07
point_reprojection:measurement_ir,295,0.0017967625531994714,3.2283556725798834e-06
point_reprojection:measurement_ir,296,0.00019336889478722697,3.7391529471233658e-08
point_reprojection:measurement_ir,297,-0.00060366405386815816,3.6441028993253855e-07
point_reprojection:measurement_ir,298,6.8187668347263752e-05,4.6495581146364349e-09
point_reprojection:measurement_ir,299,-0.00027288867642596417,7.4468229721514575e-08
point_reprojection:measurement_ir,300,-0.00016854395175869286,2.8407063674436585e-08
point_reprojection:measurement_ir,301,3.10472572806475e-05,9.6393218465071917e-10
point_reprojection:measurement_ir,302,0.00017009215837333614,2.8931342340100066e-08
point_reprojection:measurement_ir,303,0.00023714860414543183,5.6239460448126724e-08
point_reprojection:measurement_ir,304,-0.00015766755159631884,2.4859056826377863e-08
point_reprojection:measurement_ir,305,-0.00020108150687292436,4.0433772406285928e-08
point_reprojection:measurement_ir,306,0.00021057751809223647,4.4342891125886179e-08
point_reprojection:measurement_ir,307,-0.00025566884523300362,6.536655842277756e-08
point_reprojection:measurement_ir,308,-0.00079682607448603446,6.3493179298082336e-07
point_reprojection:measurement_ir,309,0.00061424195395147767,3.7729317799412921e-07
point_reprojection:measurement_ir,310,0.00070968799407751244,5.0365704893776329e-07
point_reprojection:measurement_ir,311,-0.00063527519453145944,4.0357457278698363e-07
point_reprojection:measurement_ir,312,0.00014678887198087408,2.154697293741744e-08
point_reprojection:measurement_ir,313,0.00072427830132255617,5.245790577666875e-07
point_reprojection:measurement_ir,314,2.2449652240652541e-05,5.0398688572623564e-10
point_reprojection:measurement_ir,315,-0.00092884849049141844,8.6275951828818668e-07
point_reprojection:measurement_ir,316,-0.0005526508607019353,3.054229738345899e-07
point_reprojection:measurement_ir,317,0.00072374756368901675,5.2381053594578731e-07
point_reprojection:measurement_ir,318,0.00026350318858852972,6.9433930396322265e-08
point_reprojection:measurement_ir,319,0.00018572576641986415,3.4494060312245941e-08
point_reprojection:measurement_ir,320,0.00011229343814285642,1.260981624994352e-08
point_reprojection:measurement_ir,321,0.025260296001666804,0.00063808255409182396
point_reprojection:measurement_ir,322,-0.00077445190042649162,5.997757460742045e-07
point_reprojection:measurement_ir,323,-0.060576795685540218,0.0036695481755276839
point_reprojection:measurement_ir,324,0.0017152626067236201,2.9421258100243081e-06
point_reprojection:measurement_ir,325,0.040123439384217363,0.0016098903880189649
point_reprojection:measurement_ir,326,-0.0011010054701151794,1.2122130452235472e-06
point_reprojection:measurement_ir,327,0.00028673018944118666,8.2214201536978786e-08
point_reprojection:measurement_ir,328,0.00042309187553293273,1.7900673514197463e-07
point_reprojection:measurement_ir,329,-0.0038524582946820375,1.4841434912264433e-05
point_reprojection:measurement_ir,330,-0.00043550521293553854,1.8966479049402877e-07
point_reprojection:measurement_ir,331,0.00031954835988017293,1.0211115430210851e-07
point_reprojection:measurement_ir,332,0.00077131273478556748,5.9492333484239116e-07
point_reprojection:measurement_ir,333,0.00029358866977418073,8.6194307019772938e-08
point_reprojection:measurement_ir,334,-0.00016182690951893619,2.6187948644449959e-08
point_reprojection:measurement_ir,335,-0.00055586770898230498,3.089889098892365e-07
point_reprojection:measurement_ir,336,-0.00025641146393979853,6.5746838839750602e-08
point_reprojection:measurement_ir,337,0.00016483402476410446,2.7170255719933403e-08
