frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema
200,8.291667,-0.133681,-0.077571,3.091236,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,576.490,323.147,576.490,323.147,334.332,334.332,576.490,323.147,334.332,3.091236,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
201,8.333333,-0.137926,-0.080470,3.091236,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,574.473,321.770,574.473,321.770,331.638,331.638,574.473,321.770,331.638,3.091236,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
202,8.375000,-0.143913,-0.086639,3.091236,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.629,318.839,571.629,318.839,329.244,329.244,571.629,318.839,329.244,3.091236,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
203,8.416667,-0.150277,-0.095723,3.050833,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.660,313.921,567.660,313.921,326.284,326.284,567.660,313.921,326.284,3.050833,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
204,8.458333,-0.158802,-0.106696,3.050833,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,563.556,308.639,563.556,308.639,322.780,322.780,563.556,308.639,322.780,3.050833,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
205,8.500000,-0.166257,-0.121008,3.041616,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.725,301.573,559.725,301.573,317.168,317.168,559.725,301.573,317.168,3.041616,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
206,8.541667,-0.172630,-0.129397,3.035728,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,556.486,297.401,556.486,297.401,313.074,313.074,556.486,297.401,313.074,3.035728,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
207,8.583333,-0.176120,-0.144086,3.035728,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,554.798,290.295,554.798,290.295,308.823,308.823,554.798,290.295,308.823,3.035728,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
208,8.625000,-0.182331,-0.151194,3.041616,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,551.964,286.998,551.964,286.998,305.529,305.529,551.964,286.998,305.529,3.041616,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
209,8.666667,-0.188710,-0.157616,3.070667,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,549.746,284.617,549.746,284.617,302.739,302.739,549.746,284.617,302.739,3.070667,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
210,8.708333,-0.197455,-0.159503,3.136918,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,547.558,285.326,547.558,285.326,303.616,303.616,547.558,285.326,303.616,3.136918,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
211,8.750000,-0.205325,-0.151321,3.146629,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.170,289.375,544.170,289.375,305.105,305.105,544.170,289.375,305.105,3.146629,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
212,8.791667,-0.211595,-0.132895,3.169335,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,541.951,298.419,541.951,298.419,308.923,308.923,541.951,298.419,308.923,3.169335,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
213,8.833333,-0.219380,-0.108080,3.180577,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,538.703,310.095,538.703,310.095,315.110,315.110,538.703,310.095,315.110,3.180577,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
214,8.875000,-0.226901,-0.084328,3.215082,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.355,321.480,536.355,321.480,319.923,319.923,536.355,321.480,319.923,3.215082,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
215,8.916667,-0.228057,-0.067496,3.247454,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.865,329.476,536.865,329.476,325.403,325.403,536.865,329.476,325.403,3.247454,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
216,8.958333,-0.225439,-0.056150,3.247454,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,538.049,334.607,538.049,334.607,330.731,330.731,538.049,334.607,330.731,3.247454,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
217,9.000000,-0.223032,-0.044062,3.215082,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,538.122,339.873,538.122,339.873,339.337,339.337,538.122,339.873,339.337,3.215082,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
218,9.041667,-0.218293,-0.027440,3.215082,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,540.287,347.466,540.287,347.466,347.134,347.134,540.287,347.466,347.134,3.215082,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
219,9.083333,-0.206933,-0.012275,3.159375,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.809,354.294,543.809,354.294,355.095,355.095,543.809,354.294,355.095,3.159375,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
220,9.125000,-0.204237,0.004191,3.143733,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.590,361.958,544.590,361.958,360.656,360.656,544.590,361.958,360.656,3.143733,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
221,9.166667,-0.202231,0.014007,3.126323,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,545.001,366.580,545.001,366.580,365.434,365.434,545.001,366.580,365.434,3.126323,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
222,9.208333,-0.205985,0.019347,3.088381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,542.049,369.200,542.049,369.200,368.226,368.226,542.049,369.200,368.226,3.088381,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
223,9.250000,-0.222219,0.017164,3.086151,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,534.253,368.168,534.253,368.168,367.483,367.483,534.253,368.168,367.483,3.086151,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
224,9.291667,-0.244404,0.009130,3.070241,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,523.093,364.367,523.093,364.367,364.462,364.462,523.093,364.367,364.462,3.070241,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
225,9.333333,-0.274014,-0.009437,3.064057,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.665,355.477,508.665,355.477,357.994,357.994,508.665,355.477,357.994,3.064057,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
226,9.375000,-0.309043,-0.034888,3.060511,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,491.704,343.259,491.704,343.259,345.840,345.840,491.704,343.259,345.840,3.060511,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
227,9.416667,-0.323428,-0.069585,2.873407,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,474.695,324.435,474.695,324.435,327.207,327.207,474.695,324.435,327.207,2.873407,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
228,9.458333,-0.335363,-0.120239,2.767299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,462.023,296.189,462.023,296.189,300.484,300.484,462.023,296.189,300.484,2.767299,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
229,9.500000,-0.352299,-0.188221,2.767299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,453.035,260.111,453.035,260.111,271.043,271.043,453.035,260.111,271.043,2.767299,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
230,9.541667,-0.353654,-0.271297,2.767299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,452.316,216.023,452.316,216.023,234.259,234.259,452.316,216.023,234.259,2.767299,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
231,9.583333,-0.346531,-0.342071,2.767299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,456.096,178.463,456.096,178.463,202.142,202.142,456.096,178.463,202.142,2.767299,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
232,9.625000,-0.341211,-0.407828,2.802092,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,461.168,146.253,461.168,146.253,175.021,175.021,461.168,146.253,175.021,2.802092,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
233,9.666667,-0.365565,-0.507022,3.098962,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,466.758,119.721,466.758,119.721,150.468,150.468,466.758,119.721,150.468,3.098962,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
234,9.708333,-0.391697,-0.608205,3.409563,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,471.284,98.027,471.284,98.027,129.162,129.162,471.284,98.027,129.162,3.409563,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
235,9.750000,-0.380318,-0.646646,3.417901,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,476.585,82.149,476.585,82.149,113.335,113.335,476.585,82.149,113.335,3.417901,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
236,9.791667,-0.372001,-0.677886,3.446849,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,481.501,71.172,481.501,71.172,102.387,102.387,481.501,71.172,102.387,3.446849,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
237,9.833333,-0.370732,-0.710785,3.542300,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,486.298,65.315,486.298,65.315,95.526,95.526,486.298,65.315,95.526,3.542300,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
238,9.875000,-0.362074,-0.718754,3.571579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,491.118,64.454,491.118,64.454,94.211,94.211,491.118,64.454,94.211,3.571579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
239,9.916667,-0.353094,-0.714388,3.600859,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,495.991,68.638,495.991,68.638,97.569,97.569,495.991,68.638,97.569,3.600859,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
240,9.958333,-0.341836,-0.692622,3.611353,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,500.988,78.336,500.988,78.336,106.158,106.158,500.988,78.336,106.158,3.611353,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
