frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
180,5.966667,801.308,534.414,801.424,538.002,801.424,538.002,center,center,803.000,581.946,580.850,47.532,43.943,bottom_percentile_95,803.989,550.254,human_nearest_mesh_topk,5.377611,5.195581,-0.182029,0.828894,0.000000,0.942423,0.000000,0.100000,0.851459,0.656000,4.752000,5.000000,8.000000,left_hand,0.489369,804.079,551.857,6.567260,interior_044,5.194986,5.574680,5.199287,5.377611,0.000000,1.095514,0.217925,0.000000
181,6.000000,797.713,492.265,800.589,493.219,800.589,493.219,center,center,802.000,536.777,536.850,44.512,43.558,bottom_percentile_95,804.578,536.535,human_nearest_mesh_topk,5.270549,5.178001,-0.092548,0.866667,0.000000,0.867537,0.000000,0.100000,0.152067,3.595000,1.207000,5.000000,8.000000,left_hand,0.867537,803.853,542.682,6.549459,boundary_033,5.187477,5.626163,5.182954,5.270549,0.000000,0.072686,0.344918,0.000000
182,6.033333,800.545,460.251,800.571,458.128,800.571,458.128,center,center,801.000,500.997,501.000,40.746,42.868,bottom_percentile_95,800.991,501.388,human_nearest_mesh_topk,5.681096,36.536137,30.855041,0.880557,0.000000,0.437619,0.632029,0.632029,0.825997,0.763000,3.083000,5.000000,8.000000,left_hand,0.437619,800.449,535.025,6.535921,boundary_031,6.011919,5.684896,6.016997,5.681096,0.632029,0.003390,0.704450,0.000000
183,6.066667,801.964,433.316,801.118,438.963,801.118,438.963,center,center,802.000,481.622,475.000,48.306,42.659,bottom_percentile_95,797.997,474.904,human_nearest_mesh_topk,5.794755,36.536137,30.741381,0.888740,0.000000,0.270914,1.000000,0.888740,0.851459,0.656000,2.148000,5.000000,8.000000,left_hand,0.270914,797.564,528.181,6.535604,boundary_030,5.880101,5.723247,5.887749,5.794755,1.000000,6.622095,0.415016,0.000000
184,6.100000,801.104,431.168,801.592,424.760,801.592,424.760,center,center,801.000,467.649,475.000,36.481,42.889,bottom_percentile_95,800.577,474.760,human_nearest_mesh_topk,5.850455,36.536137,30.685682,0.897380,0.000000,0.294202,1.000000,0.897380,0.861454,0.614000,1.267000,5.000000,8.000000,left_hand,0.294202,795.928,523.931,6.542967,boundary_029,5.890946,5.860389,5.896028,5.850455,1.000000,7.351095,0.000000,0.000000
185,6.133333,801.718,407.630,801.739,410.050,801.739,410.050,center,center,796.000,453.302,453.000,45.672,43.253,bottom_percentile_95,794.093,452.673,human_nearest_mesh_topk,5.950977,36.536137,30.585159,0.885120,0.000000,0.193174,0.982093,0.885120,0.962115,0.191000,3.686000,5.000000,8.000000,left_hand,0.193174,793.604,519.747,6.564780,boundary_029,6.027323,5.996460,6.033223,5.950977,0.982093,0.302333,0.000000,0.000000
186,6.166667,801.909,391.285,802.103,391.212,802.103,391.212,center,center,802.000,433.905,433.850,42.620,42.693,bottom_percentile_95,798.150,433.382,human_nearest_mesh_topk,5.909374,36.536137,30.626762,0.900560,0.157838,0.115163,0.586746,0.586746,0.994479,0.055000,0.000000,5.000000,8.000000,left_hand,0.115163,789.056,520.177,6.591192,boundary_030,5.869977,6.058983,5.875335,5.909374,0.586746,0.055181,0.351469,0.160900
187,6.200000,803.110,382.486,802.635,383.781,802.635,383.781,center,center,801.000,425.510,423.000,43.024,41.728,bottom_percentile_95,793.824,422.656,human_nearest_mesh_topk,6.044605,36.536137,30.491531,0.897649,0.000312,0.083616,0.852158,0.852158,0.722242,1.199000,2.115000,5.000000,8.000000,left_hand,0.083616,784.216,522.559,6.578763,boundary_028,6.154976,6.127738,6.155249,6.044605,0.852158,2.509590,0.073428,0.241350
188,6.233333,802.856,382.435,802.992,380.353,802.992,380.353,center,center,799.500,422.201,423.850,39.766,41.848,bottom_percentile_95,795.662,423.137,human_nearest_mesh_topk,6.097195,36.536137,30.438942,0.904767,0.104895,0.077153,1.000000,0.904767,0.782359,0.946375,1.214000,5.000000,8.000000,left_hand,0.077153,781.829,525.753,6.587411,boundary_028,6.139977,6.208436,6.140223,6.097195,1.000000,1.648924,0.000000,0.321800
189,6.266667,802.779,377.221,802.907,378.028,802.907,378.028,center,center,799.500,421.142,419.850,43.921,43.114,bottom_percentile_95,792.028,418.766,human_nearest_mesh_topk,6.294776,36.536137,30.241360,0.886527,0.338103,0.060015,0.186837,0.186837,0.000000,5.336071,0.064000,5.000000,8.000000,left_hand,0.060015,775.718,531.031,6.571009,boundary_028,6.449582,6.217518,6.456434,6.294776,0.186837,1.292067,0.000000,0.241350
190,6.300000,801.911,375.271,801.132,377.027,801.132,377.027,center,center,799.000,420.845,421.000,45.574,43.818,bottom_percentile_95,789.087,420.150,human_nearest_mesh_topk,6.341724,36.536137,30.194412,0.888116,0.000000,0.051084,0.951830,0.888116,0.000000,7.215000,4.314000,5.000000,8.000000,left_hand,0.051084,770.510,538.423,6.557415,boundary_030,6.361389,6.290614,6.380136,6.341724,0.951830,0.155286,0.350521,0.160900
191,6.333333,797.452,383.394,798.921,384.179,798.921,384.179,center,center,795.000,427.608,428.000,44.214,43.429,bottom_percentile_95,786.059,427.005,human_nearest_mesh_topk,6.413078,36.536137,30.123059,0.891835,0.000000,0.051099,0.772520,0.772520,0.627530,1.597000,3.191000,5.000000,8.000000,left_hand,0.051099,765.231,544.910,6.562541,boundary_026,6.455829,6.323170,6.471457,6.413078,0.772520,0.391810,0.303930,0.000000
192,6.366667,798.039,398.964,797.810,400.313,797.810,400.313,center,center,797.000,442.399,440.000,43.435,42.086,bottom_percentile_95,787.918,438.753,human_nearest_mesh_topk,6.236740,36.536137,30.299396,0.882105,0.031499,0.055398,0.222289,0.222289,0.854791,0.642000,0.000000,5.000000,8.000000,left_hand,0.055398,760.046,551.785,6.577253,boundary_027,6.090897,6.353631,6.092464,6.236740,0.222289,2.399219,0.000000,0.000000
193,6.400000,798.500,418.000,798.396,414.614,798.396,414.614,center,center,799.000,454.928,458.000,36.928,40.314,bottom_percentile_95,788.280,456.619,human_nearest_mesh_topk,6.317279,36.536137,30.218858,1.000000,0.000000,0.071348,1.000000,1.000000,0.964495,0.181000,0.000000,5.000000,8.000000,left_hand,0.071348,754.787,557.769,6.589566,boundary_025,6.381646,6.373303,6.383174,6.317279,1.000000,3.071990,0.409186,0.000000
194,6.433333,799.049,418.829,798.775,418.142,798.775,418.142,center,center,798.500,457.356,458.000,38.527,39.214,bottom_percentile_95,787.541,456.493,human_nearest_mesh_topk,6.352296,36.536137,30.183841,1.000000,0.115690,0.063308,0.816706,0.816706,0.919995,0.368000,0.829000,5.000000,8.000000,left_hand,0.063308,752.378,562.145,6.594556,boundary_026,6.382875,6.438545,6.380946,6.352296,0.816706,0.643914,0.000000,0.000000
195,6.466667,798.681,419.284,798.950,423.497,798.950,423.497,center,center,800.500,462.900,458.850,43.616,39.403,bottom_percentile_95,785.843,456.267,human_nearest_mesh_topk,6.352720,36.536137,30.183417,1.000000,0.000000,0.057315,0.696973,0.696973,1.000000,0.000000,0.434000,5.000000,8.000000,left_hand,0.057315,749.596,566.070,6.602605,boundary_026,6.353207,6.505986,6.353066,6.352720,0.696973,4.050105,0.896140,0.000000
196,6.500000,799.737,445.212,799.023,442.872,799.023,442.872,center,center,800.000,482.625,483.000,37.413,39.752,bottom_percentile_95,782.972,480.609,human_nearest_mesh_topk,6.486838,36.536137,30.049298,1.000000,0.000739,0.088321,1.000000,1.000000,0.825283,0.766000,1.778000,5.000000,8.000000,left_hand,0.088321,743.280,570.649,6.609602,boundary_026,6.587279,6.626504,6.596572,6.486838,1.000000,0.375352,0.476999,0.000000
197,6.533333,798.971,473.306,798.923,476.778,798.923,476.778,center,center,799.000,517.107,513.850,43.801,40.329,bottom_percentile_95,777.171,506.829,human_nearest_mesh_topk,6.670662,36.536137,29.865474,0.884648,0.000000,0.146381,1.000000,0.884648,0.989006,0.078000,0.978000,5.000000,8.000000,left_hand,0.146381,737.451,574.066,6.631423,boundary_026,6.818085,6.886520,6.821064,6.670662,1.000000,3.257381,0.000000,0.000000
198,6.566667,798.123,507.557,799.007,498.801,799.007,498.801,center,center,799.000,539.643,550.000,32.086,40.842,bottom_percentile_95,769.656,536.220,human_nearest_mesh_topk,6.813354,36.536137,29.722783,0.877569,0.000000,0.248276,1.000000,0.877569,0.689878,1.335000,2.877000,5.000000,8.000000,left_hand,0.248276,730.540,578.146,6.651508,boundary_025,6.927917,7.553112,6.930102,6.813354,1.000000,10.357038,0.067047,0.000000
199,6.600000,799.458,511.446,799.524,519.380,799.524,519.380,center,center,800.000,559.439,550.000,47.993,40.059,bottom_percentile_95,770.292,536.849,human_nearest_mesh_topk,6.881391,36.536137,29.654746,0.875036,0.000000,0.220318,1.000000,0.875036,0.941174,0.279000,0.000000,5.000000,8.000000,left_hand,0.220318,726.304,579.848,6.678050,boundary_024,6.934523,8.594465,6.937057,6.881391,1.000000,9.438876,0.793187,0.000000
200,6.633333,800.494,550.610,800.494,548.311,800.494,548.311,center,center,799.000,585.743,591.000,35.133,37.433,bottom_percentile_95,761.668,566.186,human_nearest_mesh_topk,6.908182,36.536137,29.627955,0.903166,0.000000,0.332740,0.000000,0.100000,1.000000,0.000000,1.836000,5.000000,8.000000,left_hand,0.332740,719.373,582.303,6.700369,boundary_019,8.201757,9.605734,8.185537,6.908182,0.000000,5.256695,1.000000,0.000000
201,6.666667,802.959,598.128,801.231,603.410,801.231,603.410,center,center,787.000,637.767,632.000,39.639,34.357,bottom_percentile_95,759.001,592.034,human_nearest_mesh_topk,6.920238,36.536137,29.615899,0.870014,0.000000,0.314332,0.000000,0.100000,0.567086,1.851000,0.972000,5.000000,8.000000,left_hand,0.314332,712.766,584.157,6.712149,boundary_013,11.049016,9.820075,11.070322,6.920238,0.000000,5.766676,0.302347,0.000000
202,6.700000,801.366,653.906,801.463,639.097,801.463,639.097,center,center,809.000,670.421,684.000,16.515,31.324,bottom_percentile_95,769.645,627.591,human_nearest_mesh_topk,6.925663,36.536137,29.610474,0.869882,0.000000,0.156332,0.000000,0.100000,0.946171,0.258000,3.778000,5.000000,8.000000,left_hand,0.156332,706.458,586.015,6.717134,boundary_008,13.642682,9.764264,13.661046,6.925663,0.000000,13.578848,0.602736,0.214981
203,6.733333,801.108,656.231,801.442,669.745,801.442,669.745,center,center,809.000,699.196,684.000,42.965,29.451,bottom_percentile_95,768.685,628.920,human_nearest_mesh_topk,6.928104,36.536137,29.608032,0.872242,0.000000,0.145108,0.000000,0.100000,1.000000,0.000000,2.325000,5.000000,8.000000,left_hand,0.145108,702.319,586.410,6.731024,boundary_009,13.666157,9.409366,13.684987,6.928104,0.000000,15.195781,1.000000,0.322472
204,6.766667,802.345,716.156,800.787,715.042,800.787,715.042,center,center,799.500,743.747,751.000,27.591,28.705,bottom_percentile_95,773.315,677.589,human_nearest_mesh_topk,6.929203,32.062225,25.133022,0.874705,0.000000,0.053195,0.000000,0.100000,0.713199,1.237000,4.750000,5.000000,8.000000,left_hand,0.053195,696.126,586.638,6.751078,boundary_005,8.318474,8.909407,8.316290,6.929203,0.000000,7.253343,1.000000,0.429963
205,6.800000,798.974,787.071,800.049,786.391,800.049,786.391,center,center,802.000,815.561,816.000,28.490,29.171,bottom_percentile_95,766.497,802.007,human_nearest_mesh_topk,6.706226,6.765306,0.059081,0.877055,0.000000,0.125256,1.000000,0.877055,0.895246,0.472000,1.165000,5.000000,8.000000,left_foot,0.125256,700.857,855.956,6.458617,boundary_025,6.537242,8.069170,6.523790,6.706226,1.000000,0.438829,1.000000,0.322472
206,6.833333,799.446,851.837,798.402,831.032,798.402,831.032,center,center,801.000,861.141,881.000,9.304,30.109,bottom_percentile_95,759.967,845.686,human_nearest_mesh_topk,6.066475,5.276021,-0.790454,0.886294,0.000000,0.237228,0.000000,0.100000,0.000000,41.543681,3.472000,5.000000,8.000000,left_foot,0.237228,701.707,856.428,6.447499,boundary_016,4.450235,6.857957,4.416384,6.066475,0.000000,19.858790,1.000000,0.214981
207,6.866667,795.254,835.365,795.059,833.624,795.059,833.624,center,center,797.000,865.648,868.000,30.283,32.025,bottom_percentile_95,757.430,842.983,human_nearest_mesh_topk,5.778587,5.038380,-0.740207,0.884378,0.000000,0.241826,0.000000,0.100000,0.000000,25.069000,1.420000,5.000000,8.000000,left_foot,0.241826,700.472,856.864,6.445594,boundary_018,4.702035,5.649538,4.685363,5.778587,0.000000,2.351505,1.000000,0.000000
208,6.900000,790.518,811.945,791.591,818.939,791.591,818.939,center,center,787.000,852.666,846.000,40.721,33.727,bottom_percentile_95,755.965,826.405,human_nearest_mesh_topk,5.443581,5.730949,0.287368,0.888508,0.000000,0.197771,0.000000,0.100000,0.615155,1.649000,0.000000,5.000000,8.000000,left_foot,0.197771,697.214,857.380,6.452467,boundary_019,5.167367,5.238505,5.169485,5.443581,0.000000,6.666095,0.125939,0.000000
209,6.933333,789.276,810.296,788.185,805.524,788.185,805.524,center,center,788.000,841.134,846.000,30.838,35.610,bottom_percentile_95,755.362,825.481,human_nearest_mesh_topk,5.290414,5.736273,0.445859,0.888338,0.000000,0.185922,0.005177,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_foot,0.185922,694.204,857.877,6.462844,boundary_019,5.164196,5.099126,5.165095,5.290414,0.005177,4.866038,0.000000,0.000000
210,6.966667,783.525,794.014,783.945,795.064,783.945,795.064,center,center,781.500,831.815,830.000,37.801,36.751,bottom_percentile_95,752.309,812.650,human_nearest_mesh_topk,5.240284,6.186425,0.946141,0.878198,0.098224,0.148198,0.353450,0.353450,1.000000,0.000000,0.000000,5.000000,8.000000,left_foot,0.148198,689.771,858.269,6.478245,boundary_022,5.207213,5.284646,5.199268,5.240284,0.353450,1.815495,0.000000,0.000000
211,7.000000,777.987,782.366,777.815,783.587,777.815,783.587,center,center,779.000,821.626,821.000,39.260,38.039,bottom_percentile_95,749.063,808.272,human_nearest_mesh_topk,5.350541,6.245422,0.894881,0.887564,0.286538,0.137890,0.353450,0.353450,0.000000,4.722000,0.000000,5.000000,8.000000,left_foot,0.137890,685.891,858.939,6.489310,boundary_021,5.441243,5.434021,5.440752,5.350541,0.353450,0.625867,0.386263,0.000000
212,7.033333,772.487,781.925,772.506,782.478,772.506,782.478,center,center,773.000,821.535,820.850,39.610,39.058,bottom_percentile_95,745.582,808.952,human_nearest_mesh_topk,5.456417,6.269537,0.813120,0.862199,0.383927,0.143286,0.000000,0.100000,0.000000,5.163000,0.291000,5.000000,8.000000,left_foot,0.143286,683.642,859.698,6.499688,boundary_021,5.561594,5.484994,5.543043,5.456417,0.000000,0.685362,0.042270,0.000000
213,7.066667,768.855,786.784,769.702,784.919,769.702,784.919,center,center,773.000,824.832,826.850,38.048,39.913,bottom_percentile_95,738.053,810.748,human_nearest_mesh_topk,5.298604,6.066368,0.767764,0.893739,0.068796,0.159954,0.000000,0.100000,0.935225,0.304000,1.141000,5.000000,8.000000,left_foot,0.159954,682.608,860.285,6.509274,boundary_018,5.748878,5.444006,5.753256,5.298604,0.000000,2.017590,0.000000,0.000000
214,7.100000,768.695,787.088,767.910,788.160,767.910,788.160,center,center,771.000,828.007,827.000,40.919,39.847,bottom_percentile_95,737.279,811.366,human_nearest_mesh_topk,5.227589,6.070070,0.842481,0.901402,0.153256,0.161927,0.000000,0.100000,1.000000,0.000000,0.962000,5.000000,8.000000,left_foot,0.161927,681.750,860.443,6.510724,boundary_019,5.747660,5.352412,5.751673,5.227589,0.000000,1.007276,0.213447,0.095450
215,7.133333,763.735,796.499,763.158,797.235,763.158,797.235,center,center,764.500,836.961,834.000,40.462,39.726,bottom_percentile_95,733.107,821.306,human_nearest_mesh_topk,5.394670,5.801790,0.407120,0.885237,0.000000,0.208299,0.005177,0.100000,1.000000,0.000000,1.449000,5.000000,8.000000,left_foot,0.208299,681.841,860.338,6.516256,boundary_023,5.524175,5.227177,5.531373,5.394670,0.005177,2.960695,0.374635,0.143175
216,7.166667,754.862,815.727,755.464,816.984,755.464,816.984,center,center,748.500,856.494,857.850,40.767,39.510,bottom_percentile_95,720.644,839.064,human_nearest_mesh_topk,5.115160,5.142735,0.027575,0.882414,0.000000,0.348553,0.877959,0.877959,1.000000,0.000000,3.173000,5.000000,8.000000,left_foot,0.348553,682.189,859.646,6.521276,boundary_021,4.877280,5.080800,4.886469,5.115160,0.877959,1.356029,0.000000,0.190900
217,7.200000,749.694,836.900,750.278,833.252,750.278,833.252,center,center,749.000,872.035,875.850,35.135,38.782,bottom_percentile_95,717.669,853.299,human_nearest_mesh_topk,4.813514,4.685720,-0.127794,0.879678,0.000000,0.425164,0.135010,0.135010,0.373854,2.663000,0.428000,5.000000,8.000000,left_foot,0.425164,682.620,859.495,6.520080,boundary_018,4.566053,4.932063,4.566714,4.813514,0.135010,3.815267,0.515449,0.143175
218,7.233333,748.831,837.478,748.286,839.422,748.286,839.422,center,center,748.500,877.076,876.000,39.598,37.654,bottom_percentile_95,716.250,851.248,human_nearest_mesh_topk,4.676816,4.683034,0.006219,0.879542,0.159020,0.428785,0.181029,0.181029,0.236308,3.241000,1.021000,5.000000,8.000000,left_foot,0.424423,682.283,859.236,6.520792,interior_048,4.564593,4.807927,4.564971,4.676816,0.181029,1.076286,0.200698,0.095450
219,7.266667,746.055,841.202,745.974,837.141,745.974,837.141,center,center,746.000,873.652,877.000,32.450,36.510,bottom_percentile_95,710.596,852.291,human_nearest_mesh_topk,4.600207,4.603977,0.003770,0.893511,0.000000,0.503815,0.447211,0.447211,0.000000,6.965000,0.000000,5.000000,8.000000,left_foot,0.503815,683.036,858.990,6.519918,boundary_017,4.536960,4.725194,4.537527,4.600207,0.447211,3.348267,0.022165,0.000000
220,7.300000,741.512,834.237,741.486,833.729,741.486,833.729,center,center,744.000,869.253,869.000,35.016,35.525,bottom_percentile_95,707.136,848.476,human_nearest_mesh_topk,4.660961,4.753570,0.092609,0.881246,0.490344,0.539150,0.972202,0.881246,0.376710,2.651000,0.415000,5.000000,8.000000,left_foot,0.539150,683.653,858.447,6.526634,boundary_016,4.707713,4.707829,4.710669,4.660961,0.972202,0.253343,0.000000,0.000000
221,7.333333,736.294,828.672,736.150,829.464,736.150,829.464,center,center,743.000,864.222,863.850,35.550,34.758,bottom_percentile_95,704.886,845.845,human_nearest_mesh_topk,4.774963,4.983275,0.208312,0.895978,0.588710,0.556263,0.587638,0.587638,0.000000,7.573000,0.197000,5.000000,8.000000,left_foot,0.556263,684.248,858.098,6.531160,boundary_019,4.878717,4.734425,4.868237,4.774963,0.587638,0.371981,0.105774,0.000000
222,7.366667,731.797,829.019,732.695,830.375,732.695,830.375,center,center,735.000,864.826,864.000,35.807,34.452,bottom_percentile_95,702.772,847.130,human_nearest_mesh_topk,4.865738,4.974955,0.109216,0.899063,0.470601,0.582927,0.095745,0.100000,0.000000,7.226000,0.218000,5.000000,8.000000,left_foot,0.582927,683.702,857.916,6.532166,boundary_019,4.945042,4.729100,4.940009,4.865738,0.095745,0.826457,0.000000,0.000000
223,7.400000,731.099,836.888,729.943,834.607,729.943,834.607,center,center,724.500,868.170,869.850,31.282,33.562,bottom_percentile_95,695.901,850.641,human_nearest_mesh_topk,4.799560,4.788954,-0.010606,0.889522,0.055155,0.708241,0.617245,0.617245,0.524727,2.029000,1.801000,5.000000,8.000000,left_foot,0.708241,683.182,858.110,6.524486,boundary_023,4.755730,4.734391,4.745414,4.799560,0.617245,1.680467,0.000000,0.000000
224,7.433333,726.803,836.245,727.648,837.295,727.648,837.295,center,center,724.000,870.996,870.000,34.751,33.701,bottom_percentile_95,694.812,849.739,human_nearest_mesh_topk,4.761543,4.860387,0.098844,0.890376,0.236940,0.700750,0.659037,0.659037,0.677741,1.386000,1.226000,5.000000,8.000000,left_foot,0.700750,682.839,858.378,6.516855,boundary_022,4.752224,4.713234,4.730439,4.761543,0.659037,0.996390,0.000000,0.000000
225,7.466667,725.000,840.500,724.768,836.785,724.768,836.785,center,center,726.000,873.185,875.000,32.685,36.400,bottom_percentile_95,689.601,854.232,human_nearest_mesh_topk,4.633739,4.633195,-0.000544,1.000000,0.210095,0.836119,0.812451,0.812451,0.000000,5.641000,0.481000,5.000000,8.000000,left_foot,0.836119,682.352,858.657,6.509183,boundary_021,4.527318,4.658852,4.529171,4.633739,0.812451,1.815457,0.006904,0.000000
226,7.500000,721.923,834.859,721.523,833.356,721.523,833.356,center,center,718.500,874.610,875.850,39.751,41.253,bottom_percentile_95,685.728,858.018,human_nearest_mesh_topk,4.618584,4.688100,0.069516,0.903344,0.473612,0.942891,0.940690,0.903344,1.000000,0.000000,0.000000,5.000000,8.000000,left_foot,0.942891,681.778,858.771,6.503367,boundary_019,4.573999,4.594761,4.606184,4.618584,0.940690,1.240314,0.000000,0.000000
227,7.533333,716.513,826.975,716.723,828.214,716.723,828.214,center,center,712.500,874.518,875.000,47.543,46.305,bottom_percentile_95,684.399,857.971,human_nearest_mesh_topk,4.607513,4.637159,0.029646,0.900859,0.756835,0.931259,0.919119,0.900859,1.000000,0.007000,0.000000,5.000000,8.000000,left_foot,0.931259,681.310,859.064,6.502149,boundary_020,4.559608,4.565341,4.598454,4.607513,0.919119,0.481819,0.000000,0.000000
228,7.566667,712.378,824.370,712.787,824.140,712.787,824.140,center,center,711.500,874.108,874.850,49.738,49.968,bottom_percentile_95,682.149,859.664,human_nearest_mesh_topk,4.561612,4.589302,0.027690,0.880597,0.390606,0.989079,0.711494,0.711494,0.385991,2.612000,0.936000,5.000000,8.000000,left_foot,0.989079,680.871,859.580,6.494864,boundary_020,4.498043,4.543835,4.524058,4.561612,0.711494,0.741752,0.000000,0.000000
229,7.600000,710.676,824.004,710.265,824.818,710.265,824.818,center,center,710.500,875.782,874.850,51.778,50.963,bottom_percentile_95,681.606,859.167,human_nearest_mesh_topk,4.540004,4.588558,0.048554,0.894040,0.262738,0.936977,0.706654,0.706654,0.300560,2.971000,1.302000,5.000000,8.000000,left_foot,0.936977,681.513,859.683,6.494362,boundary_020,4.496401,4.550547,4.522324,4.540004,0.706654,0.931657,0.000000,0.000000
230,7.633333,707.797,826.982,708.041,826.333,708.041,826.333,center,center,707.000,876.541,877.000,49.559,50.208,bottom_percentile_95,676.152,862.601,human_nearest_mesh_topk,4.567534,4.644433,0.076900,0.880575,0.650423,0.879785,0.922841,0.880575,0.944743,0.264000,0.474000,5.000000,8.000000,left_foot,0.848087,681.241,859.883,6.498294,interior_054,4.549788,4.551677,4.590058,4.567534,0.922841,0.459314,0.000000,0.000000
231,7.666667,704.931,827.456,704.473,827.138,704.473,827.138,center,center,710.000,876.481,877.000,49.025,49.343,bottom_percentile_95,678.995,861.064,human_nearest_mesh_topk,4.607231,4.659144,0.051913,0.861811,0.787356,0.929376,0.993341,0.861811,0.831946,0.738000,0.000000,5.000000,8.000000,left_foot,0.698303,680.765,859.894,6.500308,interior_047,4.601684,4.553649,4.639711,4.607231,0.993341,0.518667,0.000000,0.000000
232,7.700000,700.418,826.578,701.052,826.786,701.052,826.786,center,center,697.000,875.523,875.000,48.945,48.737,bottom_percentile_95,677.891,872.027,human_nearest_mesh_topk,4.623739,4.569826,-0.053914,0.870209,0.788621,0.850550,1.000000,0.870209,0.974252,0.140000,0.000000,5.000000,8.000000,left_foot,0.706268,680.319,860.106,6.503625,interior_056,4.574303,4.565717,4.637246,4.623739,1.000000,0.523029,0.000000,0.000000
233,7.733333,697.936,826.718,697.432,826.687,697.432,826.687,center,center,696.000,875.010,875.000,48.292,48.323,bottom_percentile_95,678.511,872.631,human_nearest_mesh_topk,4.635713,4.577200,-0.058513,0.868917,0.948342,0.845499,0.982559,0.868917,0.984484,0.097000,0.127000,5.000000,8.000000,left_foot,0.693025,681.410,859.734,6.509392,interior_056,4.581910,4.576324,4.645510,4.635713,0.982559,0.009867,0.000000,0.000000
234,7.766667,693.762,826.932,693.951,826.752,693.951,826.752,center,center,694.000,874.915,875.000,47.983,48.164,bottom_percentile_95,679.023,869.134,human_nearest_mesh_topk,4.646786,4.569231,-0.077555,0.856605,0.886193,0.935580,0.953718,0.856605,0.956642,0.214000,0.217000,5.000000,8.000000,left_foot,0.697004,681.129,859.588,6.515304,interior_053,4.573420,4.581426,4.655845,4.646786,0.953718,0.084724,0.000000,0.000000
235,7.800000,690.052,826.591,690.037,826.756,690.037,826.756,center,center,693.000,875.077,875.000,48.486,48.321,bottom_percentile_95,678.423,870.940,human_nearest_mesh_topk,4.653309,4.556416,-0.096893,0.863102,0.936923,0.913334,0.962615,0.863102,0.977345,0.127000,0.127000,5.000000,8.000000,left_foot,0.701186,680.935,859.933,6.515297,interior_054,4.582512,4.579859,4.658647,4.653309,0.962615,0.077010,0.000000,0.000000
236,7.833333,686.759,826.815,686.781,826.695,686.781,826.695,center,center,692.000,874.939,875.000,48.124,48.244,bottom_percentile_95,678.307,872.716,human_nearest_mesh_topk,4.639123,4.543747,-0.095375,0.880239,0.982867,0.885630,1.000000,0.880239,1.000000,0.000000,0.000000,5.000000,8.000000,left_foot,0.702107,680.853,860.144,6.513511,interior_056,4.570652,4.582583,4.627516,4.639123,1.000000,0.060819,0.000000,0.000000
237,7.866667,684.009,826.715,683.925,826.961,683.925,826.961,center,center,690.000,874.979,875.000,48.264,48.018,bottom_percentile_95,679.732,867.474,human_nearest_mesh_topk,4.640584,4.560767,-0.079817,0.876641,0.917482,0.959488,1.000000,0.876641,0.955928,0.217000,0.217000,5.000000,8.000000,left_foot,0.700986,680.117,860.399,6.505832,interior_051,4.585500,4.583717,4.641780,4.640584,1.000000,0.020800,0.000000,0.000000
238,7.900000,681.671,827.746,681.996,827.551,681.996,827.551,center,center,686.000,874.942,875.000,47.196,47.391,bottom_percentile_95,678.392,871.807,human_nearest_mesh_topk,4.633046,4.553430,-0.079616,0.880672,0.984126,0.991838,1.000000,0.880672,1.000000,0.000000,0.000000,5.000000,8.000000,left_foot,0.700869,679.307,860.884,6.499049,interior_053,4.590717,4.589140,4.626878,4.633046,1.000000,0.057581,0.000000,0.000000
239,7.933333,680.592,828.435,680.166,828.653,680.166,828.653,center,center,686.500,874.894,875.000,46.459,46.241,bottom_percentile_95,678.154,872.644,human_nearest_mesh_topk,4.631069,4.555144,-0.075924,0.879668,0.964805,0.983922,1.000000,0.879668,1.000000,0.000000,0.000000,5.000000,8.000000,left_foot,0.694055,679.350,860.454,6.497765,interior_053,4.593370,4.592780,4.629451,4.631069,1.000000,0.106086,0.000000,0.000000
240,7.966667,677.822,830.083,677.940,830.025,677.940,830.025,center,center,688.000,875.287,875.000,45.204,45.262,bottom_percentile_95,677.702,869.947,human_nearest_mesh_topk,4.628978,4.556009,-0.072969,0.888623,0.569800,0.948104,1.000000,0.888623,0.624059,1.611583,0.824000,5.000000,8.000000,left_foot,0.710023,677.941,860.881,6.492581,interior_052,4.589844,4.596467,4.627268,4.628978,1.000000,0.287364,0.000000,0.000000
241,8.000000,675.379,831.352,675.832,830.990,675.832,830.990,center,center,684.000,875.172,875.000,43.820,44.182,bottom_percentile_95,674.297,872.458,human_nearest_mesh_topk,4.632533,4.578282,-0.054251,0.856596,0.404247,0.934140,1.000000,0.856596,0.352454,2.752928,1.269000,5.000000,8.000000,left_foot,0.714828,676.364,861.641,6.488574,interior_055,4.611387,4.598660,4.635441,4.632533,1.000000,0.172350,0.000000,0.000000
