frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,contact_surface_gap_m,audio_score,audio_anchor_type
185,7.666667,0.281611,-0.347930,4.414295,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.690,244.246,,733.690,244.246,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.385114,4.532061,733.690,244.246,695.286,245.112,0.011756,0.011756,4.426051,4.283023,3.967839,4.283023,-0.106010,0.040682,0.000000,visual_sustained_left_hand
186,7.708333,0.290388,-0.347675,4.414753,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.600,244.343,,736.600,244.343,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.388946,4.527439,736.600,244.343,698.229,244.961,0.002737,0.002737,4.417490,4.283023,3.967839,4.283023,-0.109949,0.040576,0.000000,visual_sustained_left_hand
187,7.750000,0.296543,-0.347425,4.414367,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.656,244.416,,738.656,244.416,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.392064,4.522690,738.656,244.416,700.540,244.808,0.002901,0.002901,4.417268,4.283023,3.965947,4.283023,-0.105423,0.040416,0.000000,visual_sustained_left_hand
188,7.791667,0.299238,-0.347591,4.416168,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.512,244.408,,739.512,244.408,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.394870,4.521660,739.512,244.408,701.165,244.421,-0.001908,-0.001908,4.414260,4.283023,3.962758,4.283023,-0.107399,0.039179,0.000000,visual_sustained_left_hand
189,7.833333,0.299043,-0.347812,4.418398,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.397,244.393,,739.397,244.393,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.364830,4.510839,739.397,244.393,774.234,244.574,0.004915,0.004915,4.423313,4.283023,3.952227,4.283023,-0.087526,0.000050,0.000000,visual_sustained_left_hand
190,7.875000,0.295182,-0.348836,4.420814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.060,244.116,,738.060,244.116,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.363199,4.510136,738.060,244.116,773.105,244.380,0.000705,0.000705,4.421519,4.283023,3.952227,4.283023,-0.088617,-0.000030,0.000000,visual_sustained_left_hand
191,7.916667,0.289048,-0.349917,4.422765,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,735.980,243.808,,735.980,243.808,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.360972,4.510326,735.980,243.808,771.322,244.103,0.002858,0.002858,4.425623,4.283023,3.952227,4.283023,-0.084703,0.000290,0.000000,visual_sustained_left_hand
192,7.958333,0.281637,-0.351121,4.419805,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.582,243.330,,733.582,243.330,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.357895,4.507911,733.582,243.330,769.053,243.860,0.000742,0.000742,4.420547,4.283023,3.962758,4.283023,-0.087364,-0.000141,0.000000,visual_sustained_left_hand
193,8.000000,0.268586,-0.355715,4.417534,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.291,241.743,,729.291,241.743,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.357129,4.503108,729.291,241.743,767.000,241.743,0.013341,0.013341,4.430875,4.283023,3.951543,4.283023,-0.072232,0.000222,0.000000,visual_sustained_left_hand
194,8.041667,0.256163,-0.356360,4.412975,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.249,241.406,,725.249,241.406,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.394907,4.516820,725.249,241.406,685.661,241.895,0.006293,0.006293,4.419268,4.283023,3.950645,4.283023,-0.097552,0.031834,0.000000,visual_sustained_left_hand
195,8.083333,0.242942,-0.358011,4.410587,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,720.893,240.792,,720.893,240.792,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.356861,4.492239,720.893,240.792,761.191,241.188,0.000345,0.000345,4.410932,4.283023,3.948827,4.283023,-0.081307,-0.000166,0.000000,visual_sustained_left_hand
196,8.125000,0.224533,-0.359242,4.410610,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,714.763,240.383,,714.763,240.383,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.357520,4.486548,714.763,240.383,756.333,240.954,-0.017748,-0.017748,4.392862,4.283023,3.952011,4.283023,-0.093686,0.000485,0.000000,visual_sustained_left_hand
197,8.166667,0.208177,-0.358784,4.403113,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,709.435,240.332,,709.435,240.332,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.356453,4.479503,709.435,240.332,751.865,241.020,-0.008676,-0.008676,4.394437,4.283023,3.952011,4.283023,-0.085066,0.000535,0.000000,visual_sustained_left_hand
198,8.208333,0.187605,-0.358023,4.400463,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.611,240.514,,702.611,240.514,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.355101,4.467191,702.611,240.514,746.097,241.254,0.001816,0.001816,4.402279,4.283023,3.952011,4.283023,-0.064912,-0.002162,0.000000,visual_sustained_left_hand
199,8.250000,0.167522,-0.361527,4.440856,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,695.400,240.442,,695.400,240.442,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.353915,4.454902,695.400,240.442,739.741,241.276,0.011277,0.011277,4.452133,4.283023,3.952011,4.283023,-0.002769,-0.019559,0.000000,visual_sustained_right_hand
200,8.291667,0.145861,-0.361385,4.438079,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,688.267,240.414,,688.267,240.414,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.353963,4.443994,688.267,240.414,733.100,241.434,0.008651,0.008651,4.446730,4.283023,3.952011,4.283023,0.002736,-0.019237,0.000000,visual_sustained_right_hand
201,8.333333,0.120695,-0.361720,4.432773,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,679.987,240.160,,679.987,240.160,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.353933,4.436241,679.987,240.160,725.574,241.191,0.001093,0.001093,4.433866,4.283023,3.952011,4.283023,-0.002375,-0.015545,0.000000,visual_sustained_right_hand
202,8.375000,0.096221,-0.363419,4.426486,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.924,239.426,,671.924,239.426,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.355083,4.427769,671.924,239.426,718.028,240.739,0.003201,0.003201,4.429687,4.283023,3.952011,4.283023,0.001918,-0.010844,0.000000,visual_sustained_right_hand
203,8.416667,0.074342,-0.369428,4.423225,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,664.683,237.342,,664.683,237.342,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.356724,4.422675,664.683,237.342,711.377,239.149,-0.000716,-0.000716,4.422509,4.283023,3.937955,4.283023,-0.000166,-0.009122,0.000000,visual_sustained_right_hand
204,8.458333,0.052914,-0.374291,4.414294,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,657.604,235.476,,657.604,235.476,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.358846,4.415600,657.604,235.476,704.118,237.369,-0.011009,-0.011009,4.403285,4.283023,3.928427,4.283023,-0.012315,-0.003725,0.000000,visual_sustained_right_hand
205,8.500000,0.035425,-0.377525,4.401434,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,651.820,234.033,,651.820,234.033,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.360828,4.408403,651.820,234.033,698.422,236.398,0.000990,0.000990,4.402424,4.283023,3.907198,4.283023,-0.005978,-0.000764,0.000000,visual_sustained_right_hand
206,8.541667,0.023580,-0.379717,4.387390,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,647.893,232.896,,647.893,232.896,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.361774,4.401339,647.893,232.896,694.302,235.585,-0.020359,-0.020359,4.367031,4.283023,3.884238,4.283023,-0.034309,0.002213,0.000000,visual_sustained_right_hand
207,8.583333,0.016236,-0.380264,4.367797,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,645.459,232.142,,645.459,232.142,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.361326,4.389766,645.459,232.142,691.832,235.155,0.019881,0.019881,4.387678,4.283023,3.884238,4.283023,-0.002087,0.005650,0.000000,visual_sustained_right_hand
208,8.625000,0.014313,-0.378707,4.347594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,644.835,232.074,,644.835,232.074,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.360411,4.380012,644.835,232.074,691.008,235.145,0.014478,0.014478,4.362072,4.283023,3.884238,4.283023,-0.017940,0.004710,0.000000,visual_sustained_right_hand
209,8.666667,0.016351,-0.376669,4.323458,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,645.554,232.052,,645.554,232.052,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.359399,4.369478,645.554,232.052,691.289,235.036,0.018101,0.018101,4.341559,4.283023,3.881828,4.283023,-0.027919,0.005634,0.000000,visual_sustained_right_hand
210,8.708333,0.025639,-0.376492,4.303730,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,648.749,231.526,,648.749,231.526,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.357355,4.360642,648.749,231.526,693.773,234.481,0.014633,0.014633,4.318363,4.283023,3.884238,4.283023,-0.042279,0.001568,0.000000,visual_sustained_right_hand
211,8.750000,0.037422,-0.375302,4.288894,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,652.814,231.489,,652.814,231.489,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.354344,4.355684,652.814,231.489,697.066,234.386,0.014860,0.014860,4.303754,4.283023,3.890200,4.283023,-0.051930,0.001266,0.000000,visual_sustained_right_hand
212,8.791667,0.052485,-0.371160,4.282244,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,658.000,232.710,,658.000,232.710,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.351084,4.354937,658.000,232.710,701.570,235.416,0.005639,0.005639,4.287883,4.283023,3.894125,4.283023,-0.067055,-0.002226,0.000000,visual_sustained_right_hand
213,8.833333,0.068658,-0.364617,4.265843,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,663.637,234.473,,663.637,234.473,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.345939,4.350787,663.637,234.473,705.931,236.741,0.022875,0.022875,4.288718,4.283023,3.894125,4.283023,-0.062069,-0.000288,0.000000,visual_sustained_left_hand
214,8.875000,0.086957,-0.360095,4.251442,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,670.038,235.610,,670.038,235.610,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.339234,4.342704,670.038,235.610,711.236,238.031,0.021939,0.021939,4.273381,4.283023,3.890200,4.283023,-0.069323,0.000058,0.000000,visual_sustained_left_hand
215,8.916667,0.101816,-0.353813,4.237365,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.288,237.374,,675.288,237.374,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.388182,4.300185,675.288,237.374,633.029,238.106,0.011745,0.011745,4.249110,4.283023,3.881828,4.283023,-0.051075,0.021314,0.000000,visual_sustained_left_hand
216,8.958333,0.117824,-0.345676,4.225054,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,680.955,239.845,,680.955,239.845,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.383408,4.284864,680.955,239.845,636.678,239.649,-0.038423,-0.038423,4.186631,4.283023,3.843153,4.283023,-0.098233,0.030064,0.000000,visual_sustained_left_hand
217,9.000000,0.126027,-0.337886,4.211147,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,683.951,242.165,,683.951,242.165,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.377533,4.268025,683.951,242.165,639.534,241.558,-0.022081,-0.022081,4.189066,4.283023,3.841687,4.283023,-0.078959,0.033251,0.000000,visual_sustained_left_hand
218,9.041667,0.129341,-0.329993,4.192076,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.312,244.394,,685.312,244.394,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.368975,4.244829,685.312,244.394,640.855,243.628,-0.022410,-0.022410,4.169666,4.283023,3.829786,4.283023,-0.075163,0.033040,0.000000,visual_sustained_left_hand
219,9.083333,0.130310,-0.318584,4.170817,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.884,247.822,,685.884,247.822,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.361786,4.224997,685.884,247.822,641.114,246.052,-0.018443,-0.018443,4.152374,4.283023,3.818653,4.283023,-0.072623,0.035449,0.000000,visual_sustained_left_hand
220,9.125000,0.127404,-0.309418,4.145306,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.137,250.379,,685.137,250.379,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.354741,4.203567,685.137,250.379,640.092,248.874,-0.025328,-0.025328,4.119978,4.283023,3.791625,4.283023,-0.083589,0.038298,0.000000,visual_sustained_left_hand
221,9.166667,0.117715,-0.302674,4.123077,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.929,252.190,,681.929,252.190,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.352544,4.186437,681.929,252.190,636.471,250.272,-0.016761,-0.016761,4.106316,4.283023,3.767969,4.283023,-0.080121,0.038229,0.000000,visual_sustained_left_hand
222,9.208333,0.101862,-0.299970,4.103552,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,676.455,252.645,,676.455,252.645,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.353749,4.174067,676.455,252.645,631.296,250.348,-0.028420,-0.028420,4.075132,4.283023,3.739259,4.283023,-0.098934,0.036197,0.000000,visual_sustained_left_hand
223,9.250000,0.085083,-0.303795,4.081960,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,670.611,250.701,,670.611,250.701,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.357281,4.161619,670.611,250.701,625.232,248.114,-0.018443,-0.018443,4.063517,4.283023,3.727150,4.283023,-0.098102,0.036806,0.000000,visual_sustained_left_hand
224,9.291667,0.061350,-0.313135,4.064551,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,662.167,246.858,,662.167,246.858,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.362695,4.153848,662.167,246.858,617.776,244.641,-0.015960,-0.015960,4.048591,4.283023,3.718303,4.283023,-0.105257,0.034381,0.000000,visual_sustained_left_hand
225,9.333333,0.036820,-0.324973,4.042354,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.377,241.936,,653.377,241.936,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.365289,4.135408,653.377,241.936,610.000,241.936,-0.009962,-0.009962,4.032392,4.283023,3.712811,4.283023,-0.103017,0.028104,0.000000,visual_sustained_left_hand
226,9.375000,0.010577,-0.338242,4.052606,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,643.833,237.426,,643.833,237.426,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.303815,4.074733,643.833,237.426,696.109,240.024,-0.005168,-0.005168,4.047438,4.283023,3.675013,4.283023,-0.027295,-0.012750,0.000000,visual_sustained_right_hand
227,9.416667,-0.020621,-0.345092,4.018524,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,632.464,233.883,,632.464,233.883,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.311181,4.029341,632.464,233.883,688.593,236.610,0.000747,0.000747,4.019271,4.283023,3.655908,4.283023,-0.010069,-0.000184,0.000000,visual_sustained_right_hand
228,9.458333,-0.046904,-0.357661,3.999528,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,622.777,228.669,,622.777,228.669,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.322436,4.002674,622.777,228.669,682.371,232.523,-0.009702,-0.009702,3.989826,4.283023,3.628262,4.283023,-0.012848,0.008701,0.000000,visual_sustained_right_hand
229,9.500000,-0.070663,-0.374061,3.987862,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,613.977,222.245,,613.977,222.245,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.335100,3.978638,613.977,222.245,675.591,227.100,0.002692,0.002692,3.990554,4.283023,3.609723,4.283023,0.011915,0.018094,0.000000,visual_sustained_right_hand
230,9.541667,-0.090629,-0.388446,3.986425,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,606.612,216.896,,606.612,216.896,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.346633,3.961918,606.612,216.896,669.943,222.332,0.008139,0.008139,3.994564,4.283023,3.607610,4.283023,0.032647,0.022350,0.000000,visual_sustained_right_hand
231,9.583333,-0.105218,-0.398934,3.984199,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,601.216,212.950,,601.216,212.950,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.356083,3.943721,601.216,212.950,664.894,218.929,0.000552,0.000552,3.984751,4.283023,3.585174,4.283023,0.041029,0.022957,0.000000,visual_sustained_right_hand
232,9.625000,-0.117717,-0.402570,3.980666,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,596.570,211.478,,596.570,211.478,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.361323,3.929392,596.570,211.478,660.639,217.029,-0.009206,-0.009206,3.971460,4.283023,3.515527,4.283023,0.042068,0.021975,0.000000,visual_sustained_right_hand
233,9.666667,-0.127377,-0.400037,3.971771,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.901,212.082,,592.901,212.082,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.362662,3.916972,592.901,212.082,657.289,217.693,0.004720,0.004720,3.976491,4.283023,3.501730,4.283023,0.059519,0.019419,0.000000,visual_sustained_right_hand
234,9.708333,-0.133281,-0.391585,3.959893,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.570,214.773,,590.570,214.773,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.360286,3.909113,590.570,214.773,655.494,219.756,-0.011664,-0.011664,3.948229,4.283023,3.501623,4.283023,0.039116,0.015865,0.123588,visual_sustained_right_hand
235,9.750000,-0.134132,-0.376928,3.942980,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.041,219.609,,590.041,219.609,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.354499,3.904358,590.041,219.609,654.697,223.360,-0.006092,-0.006092,3.936888,4.283023,3.488332,4.283023,0.032530,0.007783,0.000000,visual_sustained_right_hand
236,9.791667,-0.133749,-0.358873,3.916265,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,589.844,225.422,,589.844,225.422,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.342562,3.891705,589.844,225.422,653.682,227.686,0.022650,0.022650,3.938915,4.283023,3.475580,4.283023,0.047210,0.003044,0.000000,visual_sustained_right_hand
237,9.833333,-0.128941,-0.343643,3.883827,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,591.243,230.057,,591.243,230.057,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.330790,3.872832,591.243,230.057,654.094,231.588,0.047707,0.047707,3.931534,4.283023,3.475580,4.283023,0.058703,-0.004560,0.000000,visual_sustained_right_hand
238,9.875000,-0.121702,-0.331551,3.855307,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,593.640,233.702,,593.640,233.702,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.318617,3.859941,593.640,233.702,654.178,234.309,0.029593,0.029593,3.884900,4.283023,3.474274,4.283023,0.024959,-0.012027,0.000000,visual_sustained_right_hand
239,9.916667,-0.106185,-0.332436,3.836436,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,599.352,232.742,,599.352,232.742,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.309499,3.856043,599.352,232.742,656.343,233.716,0.020417,0.020417,3.856853,4.283023,3.475580,4.283023,0.000810,-0.022504,0.000000,visual_sustained_right_hand
240,9.958333,-0.081141,-0.339145,3.765298,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,608.352,227.721,,608.352,227.721,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.303185,3.855937,608.352,227.721,658.470,230.178,0.037588,0.037588,3.802886,4.283023,3.488601,4.283023,-0.053051,-0.001279,0.000000,visual_sustained_left_hand
