frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
217,0,0,0,0,optimize,free_motion,0.058603,0.035690,0.180000,0.220000,0.220000,0,0,0,0,0.023908,0.000000
218,0,0,0,0,optimize,static_hold,0.002793,0.018864,0.100000,0.120000,0.120000,0,0,0,0,0.007975,0.000000
219,0,0,0,0,optimize,sustained_grasp,0.012490,0.010287,0.180000,0.220000,0.220000,0,0,0,0,0.016538,0.000000
220,0,0,0,0,optimize,uniform_motion,0.022360,0.010199,0.180000,0.220000,0.220000,0,0,0,0,0.003307,0.000000
221,0,0,0,0,optimize,uniform_motion,0.020512,0.010062,0.180000,0.220000,0.220000,0,0,0,0,0.018870,0.000000
222,0,0,0,0,optimize,uniform_motion,0.012128,0.009882,0.180000,0.220000,0.220000,0,0,0,0,0.017901,0.000000
223,0,0,0,0,optimize,uniform_motion,0.021242,0.009735,0.180000,0.220000,0.220000,0,0,0,0,0.006391,0.000000
224,0,0,0,0,optimize,static_hold,0.011681,0.009684,0.100000,0.120000,0.120000,0,0,0,0,0.006816,0.000000
225,0,0,0,0,optimize,uniform_motion,0.012426,0.009752,0.180000,0.220000,0.220000,0,0,0,0,0.021460,0.000000
226,0,0,0,0,optimize,sustained_grasp,0.017278,0.009749,0.180000,0.220000,0.220000,0,0,0,0,0.010275,0.000000
227,0,0,0,0,optimize,uniform_motion,0.025710,0.009602,0.180000,0.220000,0.220000,0,0,0,0,0.008502,0.000000
228,0,0,0,0,optimize,uniform_motion,0.013142,0.009288,0.180000,0.220000,0.220000,0,0,0,0,0.012535,0.000000
229,0,0,0,0,optimize,static_hold,0.004682,0.008939,0.100000,0.120000,0.120000,0,0,0,0,0.009920,0.000000
230,0,0,0,0,optimize,sustained_grasp,0.011138,0.008531,0.180000,0.220000,0.220000,0,0,0,0,0.000743,0.000000
231,0,0,0,0,optimize,sustained_grasp,0.007811,0.008313,0.180000,0.220000,0.220000,0,0,0,0,0.003591,0.000000
232,0,0,0,0,optimize,uniform_motion,0.012362,0.007840,0.180000,0.220000,0.220000,0,0,0,0,0.003370,0.000000
233,0,0,0,0,optimize,static_hold,0.006685,0.007653,0.100000,0.120000,0.120000,0,0,0,0,0.002436,0.000000
234,0,0,0,0,optimize,sustained_grasp,0.011238,0.007470,0.180000,0.220000,0.220000,0,0,0,0,0.006094,0.000000
235,0,0,0,0,optimize,sustained_grasp,0.010018,0.007344,0.180000,0.220000,0.220000,0,0,0,0,0.008802,0.000000
236,0,0,0,0,optimize,sustained_grasp,0.008876,0.007160,0.180000,0.220000,0.220000,0,0,0,0,0.010639,0.000000
237,0,0,0,0,optimize,sustained_grasp,0.007399,0.006982,0.180000,0.220000,0.220000,0,0,0,0,0.011484,0.000000
238,0,0,0,0,optimize,sustained_grasp,0.006871,0.006820,0.180000,0.220000,0.220000,0,0,0,0,0.010799,0.000000
239,0,0,0,0,optimize,sustained_grasp,0.003442,0.006677,0.180000,0.220000,0.220000,0,0,0,0,0.007169,0.000000
240,0,0,0,0,optimize,sustained_grasp,0.008666,0.006564,0.180000,0.220000,0.220000,0,0,0,0,0.008252,0.000000
241,0,0,0,0,optimize,sustained_grasp,0.007402,0.006479,0.180000,0.220000,0.220000,0,0,0,0,0.009068,0.000000
242,0,0,0,0,optimize,sustained_grasp,0.008028,0.006434,0.180000,0.220000,0.220000,0,0,0,0,0.010547,0.000000
