frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
68,2.791667,1.588758048,0.000000000,0.000000000,0.000000000,0.000000000,0.022998936,,0.000000000,0.000121427,0.000121427,,,1.565637685,1.565637685,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
69,2.833333,1.677383868,0.000000000,0.000000000,0.000000000,0.000000000,0.023908891,,0.000000000,0.000161632,0.000161632,,,1.653313345,1.653313345,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
70,2.875000,1.690824025,0.000000000,0.000000000,0.000000000,0.000000000,0.022444235,,0.000000000,0.000174648,0.000174648,,,1.668205142,1.668205142,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
71,2.916667,1.691207229,0.000000000,0.000000000,0.000000000,0.000000000,0.012392588,,0.000000000,0.000180177,0.000180177,,,1.678634464,1.678634464,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
72,2.958333,1.694920496,0.000000000,0.000000000,0.000000000,0.000000000,0.009249054,,0.000000000,0.000185997,0.000185997,,,1.685485445,1.685485445,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
73,3.000000,1.650610635,0.000000000,0.000000000,0.000000000,0.000000000,0.000048930,,0.000000000,0.000194254,0.000194254,,,1.650367451,1.650367451,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
74,3.041667,1.725037581,0.000000000,0.000000000,0.000000000,0.000000000,0.003124251,,0.000000000,0.000213177,0.000213177,,,1.721700153,1.721700153,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
75,3.083333,1.763886552,0.000000000,0.000000000,0.000000000,0.000000000,0.000741582,,0.000000000,0.000262034,0.000262034,,,1.762882936,1.762882936,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
76,3.125000,1.776962910,0.000000000,0.000000000,0.000000000,0.000000000,0.000007557,,0.000000000,0.000266039,0.000266039,,,1.776689314,1.776689314,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
77,3.166667,1.768214131,0.000000000,0.000000000,0.000000000,0.000000000,0.000612464,,0.000000000,0.000262666,0.000262666,,,1.767339001,1.767339001,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
